0.100549,0.174153,0.2101,0.219077,0.262135,0.830555,0.509302,0.043631,0.007187,0.099984,0.160951,0.363021,0.293211,0.152198,0.18334,0.150158,0.144599,0.605792,0.690115,0.012664,0.114659,0.231108,0.130469,0.25517,0.163014,0.113404,0.21284,0.097113,0.610983,0.113645,0.250679,0.154669,0.140856,0.101663,0.239669,0.347692,0.101504,0.258066,0.197257,0.058124,0.247929,0.369878,0.421842,0.215143,0.13264,0.361135,0.42744,1
0.064981,0.103795,0.132738,0.210123,0.364565,0.804025,0.571719,0.034893,0.064117,0.077008,0.081195,0.076167,0.126378,0.090183,0.114813,0.130408,0.025553,0.455446,0.781746,0.057026,0.07152,0.068711,0.06036,0.07013,0.100335,0.09309,0.155998,0.300979,0.665321,0.059825,0.059854,0.066411,0.031555,0.083563,0.209492,0.538187,0.021424,0.056538,0.065102,0.025573,0.229812,0.533773,0.586775,0.057846,0.038232,0.507017,0.671539,1
0.327691,0.083076,0.432083,0.629556,0.398148,0.869631,0.177291,0.46941,0.151953,0.34863,0.372982,0.259861,0.055721,0.078774,0.411871,0.556639,0.148779,0.619041,0.424722,0.132806,0.365281,0.425515,0.191056,0.217889,0.394139,0.510154,0.133206,0.257782,0.555393,0.366408,0.433812,0.139289,0.221801,0.485643,0.145031,0.610359,0.201033,0.438185,0.111481,0.027335,0.148517,0.680267,0.419259,0.092022,0.149132,0.691486,0.568137,1
0.023066,0.028925,0.049299,0.145524,0.395773,0.779136,0.478513,0.026137,0.028548,0.062364,0.12111,0.060195,0.26355,0.025208,0.040134,0.083797,0.093675,0.44298,0.705444,0.022654,0.065709,0.168904,0.135614,0.204338,0.031616,0.053539,0.15514,0.278351,0.615832,0.060498,0.179309,0.209774,0.131871,0.047917,0.198887,0.510533,0.01167,0.182328,0.230213,0.135529,0.215908,0.504909,0.556555,0.231694,0.160019,0.478547,0.617308,1
0.134619,0.190379,0.215935,0.322984,0.555522,0.878206,0.418068,0.144937,0.146558,0.080719,0.194241,0.094017,0.126383,0.173028,0.1943,0.211968,0.151078,0.635281,0.696137,0.135834,0.090319,0.222336,0.201502,0.006208,0.177063,0.153156,0.103708,0.126202,0.706977,0.088544,0.224708,0.244778,0.08014,0.128827,0.16016,0.446584,0.240567,0.225368,0.259728,0.077143,0.189131,0.490672,0.403374,0.262132,0.090951,0.489653,0.49386,1
0.004149,0.012406,0.054126,0.155834,0.4534,0.813625,0.571406,0.087464,0.085685,0.020814,0.107287,0.282149,0.25948,0.011417,0.048511,0.108132,0.118929,0.526906,0.806182,0.0757,0.027753,0.061388,0.156668,0.158369,0.04272,0.085687,0.134021,0.170555,0.680409,0.023775,0.034821,0.092892,0.075559,0.082625,0.177109,0.410451,0.034888,0.022231,0.062488,0.059596,0.195698,0.411746,0.563809,0.041949,0.067687,0.389986,0.626563,1
0.044222,0.111207,0.16216,0.217516,0.246197,0.573606,0.552772,0.03894,0.086038,0.107616,0.112616,0.28889,0.249071,0.091637,0.135771,0.141903,0.061869,0.116117,0.697056,0.072495,0.091219,0.055479,0.168129,0.195391,0.115609,0.097951,0.104227,0.486126,0.515753,0.07328,0.025911,0.108903,0.132943,0.080844,0.124495,0.558061,0.135244,0.014226,0.083032,0.063741,0.129859,0.469945,0.571977,0.065779,0.049906,0.404639,0.535203,1
0.022247,0.077077,0.108014,0.270992,0.61942,0.931648,0.271685,0,0.133947,0.210979,0.091232,0.050614,0.030052,0.067526,0.102494,0.18801,0.236502,0.802876,0.787228,0.12293,0.201934,0.123798,0.022342,0.039119,0.09459,0.137375,0.07667,0.009943,0.93449,0.18608,0.131862,0.04987,0.051856,0.115046,0.091103,0.331141,0.580551,0.135322,0.061441,0.016116,0.119293,0.408738,0.239031,0.06095,0.051927,0.425201,0.393734,1
0.030865,0.045096,0.087297,0.156624,0.373334,0.843686,0.490662,0.060015,0.059364,0.0097,0.089622,0.093453,0.117315,0.038252,0.071588,0.088894,0.036978,0.611094,0.689531,0.046769,0.013599,0.1245,0.069067,0.106512,0.059027,0.058897,0.142745,0.062846,0.628099,0.012087,0.130713,0.140728,0.03499,0.054391,0.191535,0.325598,0.160432,0.132004,0.160729,0.063433,0.209235,0.342642,0.354947,0.161766,0.104655,0.330409,0.335374,1
0.083565,0.028121,0.224721,0.440061,0.448422,0.827117,0.395845,0.074543,0.141089,0.138589,0.155964,0.243567,0.238645,0.020669,0.194104,0.313011,0.124501,0.517116,0.662145,0.127214,0.133342,0.157105,0.157503,0.23891,0.170936,0.24067,0.04753,0.232203,0.648212,0.120606,0.153991,0.151043,0.182686,0.205219,0.08357,0.497748,0.131529,0.152651,0.15581,0.110655,0.102714,0.508499,0.4741,0.15423,0.10286,0.489535,0.553402,1
0.074179,0.144474,0.158538,0.16295,0.363035,0.840358,0.522473,0.061152,0.071411,0.035446,0.039073,0.052438,0.083606,0.122912,0.134889,0.087375,0.008177,0.546039,0.789675,0.063797,0.039527,0.027548,0.059226,0.051986,0.116507,0.046441,0.124036,0.185902,0.726221,0.032968,0.020565,0.065231,0.00202,0.032839,0.170736,0.407356,0.220415,0.018417,0.061801,0.044114,0.186991,0.404078,0.372687,0.052822,0.06867,0.380032,0.39105,1
0.107371,0.189818,0.254459,0.315158,0.245927,0.819088,0.778731,0.001526,0.027086,0.044169,0.06881,0.072039,0.160606,0.1718,0.240586,0.303787,0.288613,0.540838,0.978937,0.023171,0.048541,0.079707,0.058427,0.112609,0.2268,0.283801,0.374609,0.177246,0.820905,0.042384,0.08014,0.078537,0.064934,0.273791,0.400974,0.434822,0.188474,0.08068,0.085121,0.023179,0.407397,0.451255,0.489875,0.082136,0.052552,0.438335,0.574672,1
0.065687,0.135845,0.222758,0.277127,0.278958,0.847245,0.510831,0.097952,0.123152,0.097894,0.159423,0.259875,0.437528,0.11979,0.198568,0.201321,0.050273,0.553367,0.815644,0.107187,0.080464,0.155016,0.088023,0.353384,0.178982,0.154217,0.139273,0.226771,0.789609,0.062239,0.155901,0.161154,0.167378,0.133515,0.177271,0.524335,0.229342,0.158476,0.199398,0.048619,0.191126,0.551243,0.494467,0.211495,0.129625,0.53965,0.640284,1
0.052367,0.088339,0.104713,0.132611,0.258694,0.830578,0.518269,0.050753,0.048802,0.011521,0.06426,0.176976,0.343569,0.075295,0.084318,0.050304,0.082615,0.509915,0.789164,0.044732,0.019357,0.040876,0.068209,0.229539,0.068716,0.007318,0.21,0.265775,0.720882,0.015506,0.03285,0.038341,0.134766,0.002713,0.251244,0.510251,0.152384,0.032608,0.042486,0.131681,0.264462,0.513272,0.480482,0.043278,0.155098,0.490473,0.555585,1
0.099295,0.239325,0.39657,0.42737,0.447845,0.899534,0.317842,0.266903,0.305554,0.160817,0.060154,0.070822,0.115176,0.223151,0.374836,0.341638,0.074078,0.620838,0.619899,0.282162,0.148148,0.135648,0.115026,0.123299,0.355897,0.29129,0.146981,0.245138,0.70543,0.135026,0.173951,0.218817,0.086915,0.268105,0.209048,0.615039,0.275439,0.196058,0.263709,0.09704,0.236065,0.682881,0.435412,0.282404,0.146344,0.691371,0.608843,1
0.093134,0.185456,0.23289,0.198427,0.332871,0.840358,0.491804,0.161878,0.116165,0.08169,0.17029,0.138272,0.154218,0.165187,0.206717,0.153997,0.124601,0.535564,0.740216,0.103051,0.081148,0.154605,0.004046,0.158855,0.186694,0.130828,0.245822,0.252129,0.700669,0.072542,0.142495,0.059184,0.11929,0.125877,0.293542,0.535999,0.165738,0.137515,0.087404,0.081926,0.310716,0.56026,0.474416,0.094695,0.108639,0.548296,0.570548,1
0.083069,0.031389,0.161825,0.440963,0.648203,0.912058,0.471637,0.076298,0.103258,0.09457,0.051922,0.126245,0.17397,0.026577,0.148027,0.3441,0.34688,0.768896,0.884717,0.091657,0.088245,0.054162,0.059213,0.171818,0.134834,0.283928,0.244899,0.076456,0.908274,0.07526,0.049754,0.038913,0.178846,0.253377,0.229983,0.312148,0.395088,0.047296,0.035376,0.153158,0.230375,0.372109,0.406335,0.030566,0.133111,0.38151,0.569884,1
0.192086,0.349547,0.372498,0.278184,0.384721,0.876034,0.337414,0.257824,0.169583,0.119615,0.197152,0.079794,0.247863,0.320328,0.344711,0.217344,0.055164,0.642045,0.644492,0.161312,0.134065,0.222495,0.109929,0.152014,0.322986,0.189658,0.2381,0.152556,0.716726,0.13405,0.225908,0.137287,0.114483,0.183178,0.3076,0.504423,0.343366,0.228336,0.149922,0.074186,0.336022,0.566682,0.31058,0.152251,0.0465,0.574708,0.402563,1
0.080838,0.141559,0.32094,0.537341,0.51875,0.852699,0.343304,0.019299,0.08851,0.103329,0.079974,0.172053,0.193458,0.126292,0.280448,0.389468,0.18799,0.573419,0.67053,0.079619,0.099556,0.067761,0.100434,0.089461,0.250314,0.305653,0.047158,0.173197,0.69892,0.088378,0.058573,0.077386,0.054375,0.262769,0.047533,0.431555,0.253754,0.055038,0.067214,0.111017,0.066839,0.444567,0.365705,0.056861,0.133227,0.427842,0.424233,1
0.054203,0.188977,0.298711,0.370989,0.49954,0.912809,0.546768,0.144135,0.187425,0.200585,0.205607,0.114509,0.126293,0.178265,0.286919,0.297587,0.133247,0.750942,0.832544,0.169603,0.186176,0.205142,0.064145,0.229094,0.274578,0.255441,0.179064,0.105725,0.836338,0.16779,0.189115,0.107724,0.180889,0.23729,0.241791,0.447242,0.322386,0.178338,0.129167,0.021606,0.271437,0.53038,0.454719,0.13414,0.09873,0.550008,0.640304,1
0.031211,0.073309,0.123611,0.236715,0.448677,0.803575,0.377188,0.00567,0.028248,0.030472,0.0947,0.179653,0.248034,0.062315,0.103806,0.13847,0.055707,0.509921,0.604875,0.021678,0.015263,0.108898,0.115502,0.15449,0.088627,0.0905,0.114255,0.208681,0.545162,0,0.111787,0.157555,0.152641,0.07504,0.173706,0.463085,0.023653,0.113549,0.173482,0.220965,0.197545,0.471323,0.546517,0.173871,0.23441,0.452436,0.589078,1
0.048265,0.11479,0.180978,0.182895,0.199541,0.69508,0.581671,0.032917,0.023491,0.058289,0.071852,0.035116,0.037896,0.098414,0.155706,0.152406,0.146587,0.28752,0.738947,0.019895,0.051803,0.066471,0.029127,0.029031,0.136491,0.131537,0.24382,0.401734,0.602265,0.039354,0.0586,0.038975,0.044868,0.125541,0.26844,0.551698,0.021286,0.054597,0.038751,0.033185,0.272243,0.503008,0.481087,0.031552,0.023699,0.455784,0.470303,1
0.021947,0.08563,0.175977,0.158688,0.174844,0.656755,0.55222,0.034569,0.004185,0.093798,0.146525,0.088482,0.177086,0.071332,0.146358,0.102426,0.205012,0.202204,0.728322,0.0024,0.080557,0.127116,0.023839,0.160753,0.124448,0.067875,0.235018,0.50823,0.587419,0.064224,0.10912,0,0.137256,0.056186,0.233402,0.619465,0.02167,0.099593,0.012215,0.093462,0.225626,0.546801,0.521654,0.013213,0.062998,0.486534,0.516949,1
0.031792,0.083787,0.148634,0.221265,0.111122,0.420248,0.565497,0.083881,0.085087,0.094439,0.162426,0.172632,0.238443,0.073576,0.139368,0.222934,0.362709,0.062782,0.55971,0.076423,0.088329,0.138813,0.092071,0.228769,0.128822,0.205927,0.404239,0.664131,0.295166,0.075678,0.117604,0.084965,0.121603,0.197495,0.397391,0.696571,0.456651,0.106101,0.083657,0.018348,0.384415,0.591104,0.755824,0.0768,0.080646,0.517642,0.6937,1
0.063476,0.079917,0.075603,0.200953,0.163536,0.619339,0.552561,0.066958,0.101986,0.134745,0.186799,0.188781,0.144337,0.065687,0.064499,0.187949,0.337073,0.262323,0.616929,0.087374,0.118601,0.161318,0.095071,0.165837,0.055191,0.169105,0.398642,0.359495,0.493678,0.100101,0.140029,0.088495,0.148729,0.161421,0.401267,0.511702,0.007523,0.128981,0.096465,0.037065,0.392384,0.472114,0.390094,0.096594,0.042208,0.432135,0.312289,1
0.130335,0.195161,0.218538,0.352658,0.491908,0.878262,0.37005,0.082425,0.015565,0.098346,0.146809,0.141712,0.086858,0.180394,0.210147,0.296379,0.201962,0.583273,0.667707,0.007098,0.100038,0.177448,0.086643,0.151373,0.200092,0.260382,0.273238,0.233436,0.670579,0.092562,0.181825,0.111537,0.169022,0.244528,0.326561,0.54927,0.145549,0.183091,0.128011,0.105638,0.350473,0.591187,0.503555,0.131308,0.059677,0.588031,0.625916,1
0.05431,0.03231,0.061637,0.113378,0.202575,0.753946,0.501573,0.093753,0.116083,0.048765,0.066652,0.244071,0.380498,0.026171,0.052502,0.059293,0.095958,0.384875,0.7213,0.097887,0.041814,0.139419,0.031342,0.377692,0.043643,0.026929,0.201762,0.354213,0.640004,0.032019,0.162425,0.161553,0.272608,0.017562,0.234055,0.57781,0.052641,0.171469,0.206575,0.158108,0.243319,0.565514,0.535525,0.219867,0.153915,0.53486,0.606528,1
0.037249,0.116757,0.224902,0.449553,0.615041,0.844951,0.33765,0.064227,0.081454,0.06089,0.07575,0.101017,0.207631,0.100353,0.195955,0.310915,0.246148,0.586303,0.667866,0.073532,0.055054,0.058236,0.044651,0.118401,0.173522,0.23354,0.07629,0.121986,0.696745,0.043069,0.045231,0.048928,0.057139,0.195784,0.044726,0.390612,0.260251,0.03909,0.051623,0.062599,0.057169,0.406358,0.349318,0.046576,0.074597,0.391563,0.395807,1
0.016642,0.063882,0.122596,0.217119,0.370116,0.826681,0.433527,0.107534,0.135592,0.079923,0.082743,0.096983,0.073438,0.055715,0.106876,0.149517,0.100373,0.505817,0.698165,0.119791,0.076695,0.050679,0.109391,0.041875,0.094166,0.118584,0.213016,0.254047,0.677516,0.067303,0.047808,0.12859,0.085661,0.111193,0.262169,0.525666,0.177691,0.052575,0.131647,0.112303,0.280205,0.53883,0.43123,0.126184,0.112592,0.520834,0.497445,1
0.061725,0.117008,0.168726,0.265888,0.407862,0.654684,0.433505,0.047493,0.074556,0.074791,0.10868,0.080579,0.150508,0.098163,0.141163,0.196271,0.280641,0.315182,0.505587,0.063781,0.069893,0.095047,0.07611,0.077615,0.121286,0.157923,0.289061,0.283699,0.351187,0.058045,0.080715,0.075787,0.050615,0.143169,0.289273,0.43023,0.226504,0.073003,0.069246,0.029944,0.283747,0.387984,0.540389,0.058565,0.012874,0.347376,0.446271,1
0.1444,0.215749,0.190451,0.180355,0.242737,0.825923,0.509424,0.15962,0.169437,0.158362,0.134938,0.061352,0.071594,0.189896,0.170394,0.17969,0.215996,0.577857,0.64338,0.156981,0.157104,0.159199,0.016234,0.083964,0.155368,0.171305,0.358967,0.153382,0.584581,0.147507,0.163892,0.079051,0.120453,0.170706,0.402438,0.451086,0.118192,0.166826,0.108291,0.076726,0.414908,0.487834,0.397861,0.118418,0.090009,0.484798,0.410646,1
0.038867,0.09842,0.156005,0.168532,0.153718,0.576074,0.699035,0.016744,0.065488,0.120283,0.159022,0.086038,0.046643,0.080887,0.129728,0.124845,0.159558,0.102743,0.747443,0.055698,0.104521,0.130856,0.062276,0.092819,0.110007,0.096145,0.189269,0.47466,0.46991,0.086228,0.108121,0.052007,0.121029,0.086746,0.189691,0.524916,0.266346,0.096033,0.042423,0.096886,0.183749,0.426532,0.648069,0.030936,0.066919,0.357142,0.581905,1
0.051914,0.109653,0.198255,0.358246,0.510428,0.774968,0.637518,0.038667,0.016289,0.004473,0.0914,0.093324,0.206082,0.093497,0.168052,0.260937,0.30644,0.532957,0.756948,0.014078,0.003438,0.042727,0.070757,0.064282,0.145696,0.205535,0.264443,0.081655,0.597234,0.003688,0.023266,0.066921,0.117302,0.180301,0.255755,0.29864,0.016401,0.021032,0.061375,0.218331,0.250415,0.296416,0.4674,0.052073,0.229057,0.276697,0.439139,1
0.077826,0.20274,0.250217,0.271206,0.532128,0.868694,0.404851,0.18353,0.204533,0.173643,0.053974,0.206466,0.363187,0.182666,0.226735,0.170424,0.073419,0.7114,0.64826,0.18675,0.159089,0.041395,0.034246,0.244569,0.208465,0.125429,0.116832,0.058512,0.664133,0.143874,0.071131,0.102297,0.099382,0.113142,0.200471,0.395101,0.209555,0.090603,0.14044,0.081765,0.237241,0.465227,0.414177,0.153157,0.138362,0.479288,0.506551,1
0.037757,0.067224,0.105645,0.163145,0.066588,0.750821,0.679795,0.131081,0.188004,0.188967,0.126126,0.213121,0.140165,0.057182,0.093147,0.153688,0.3234,0.366883,0.777867,0.168142,0.174548,0.106106,0.168631,0.168591,0.082231,0.139947,0.39658,0.378101,0.61867,0.156219,0.087947,0.138449,0.08858,0.136773,0.406416,0.606124,0.023385,0.078105,0.121348,0.116536,0.402305,0.596693,0.585291,0.107301,0.194307,0.567701,0.647752,1
0.069634,0.273332,0.42884,0.463525,0.495043,0.851967,0.152731,0.200505,0.184869,0.23053,0.305361,0.298207,0.543079,0.252546,0.397637,0.352505,0.103423,0.664413,0.5432,0.180255,0.236729,0.310642,0.21533,0.309198,0.37269,0.291762,0.099884,0.127081,0.690646,0.230634,0.297879,0.166561,0.140941,0.263753,0.16974,0.496037,0.337237,0.290746,0.143968,0.088566,0.20288,0.570915,0.347092,0.129719,0.088157,0.585648,0.485329,1
0.077604,0.280255,0.440429,0.430443,0.416882,0.770343,0.296613,0.281925,0.250785,0.111036,0.177252,0.146538,0.084104,0.25808,0.407772,0.333945,0.047227,0.443141,0.521033,0.228767,0.1146,0.244136,0.199095,0.051638,0.382271,0.280304,0.152158,0.347614,0.549251,0.112112,0.269152,0.257523,0.038867,0.256118,0.210334,0.640034,0.074789,0.282954,0.287055,0.048007,0.233859,0.667937,0.501487,0.299143,0.097069,0.657634,0.605122,1
0.039905,0.045254,0.234175,0.537138,0.666798,0.838463,0.201405,0.058673,0.049588,0.166022,0.124285,0.084099,0.159708,0.042253,0.212716,0.393576,0.304237,0.511577,0.566597,0.048071,0.156096,0.136723,0.066496,0.113245,0.194066,0.311004,0.115142,0.246443,0.614554,0.140749,0.133729,0.066785,0.139244,0.268347,0.033676,0.507551,0.116141,0.131359,0.063818,0.184634,0,0.513963,0.490868,0.056091,0.200801,0.492234,0.583892,1
0.091579,0.130547,0.195913,0.300501,0.323607,0.685255,0.613192,0.031586,0.043411,0.052289,0.096525,0.148176,0.266441,0.114381,0.173748,0.241316,0.182254,0.353202,0.724531,0.036473,0.045535,0.063521,0.055242,0.165901,0.156044,0.204449,0.237053,0.272117,0.563331,0.033334,0.046236,0.044861,0.079234,0.188499,0.258907,0.427516,0.014323,0.03917,0.044002,0.070914,0.263991,0.390758,0.469989,0.037274,0.081458,0.352764,0.426684,1
0.056628,0.066092,0.127032,0.226419,0.428553,0.808592,0.684665,0.078428,0.048609,0.052762,0.133903,0.122432,0.059067,0.061333,0.123441,0.220943,0.321986,0.578507,0.985296,0.040852,0.050132,0.134121,0.083713,0.165187,0.116633,0.20352,0.327093,0.14122,0.865746,0.039768,0.124998,0.087243,0.242002,0.195957,0.331704,0.358658,0.249821,0.11951,0.092704,0.18715,0.33088,0.370841,0.460398,0.091007,0.11568,0.357576,0.55097,1
0.073003,0.090329,0.074884,0.212423,0.087092,0.614825,0.344887,0.123642,0.180584,0.197482,0.15837,0.065809,0.069565,0.075327,0.081112,0.235127,0.429436,0.260592,0.405118,0.164991,0.196577,0.192418,0.056589,0.060096,0.082018,0.226582,0.500575,0.389929,0.339299,0.185865,0.199123,0.101878,0.047135,0.22196,0.502321,0.559014,0.087778,0.201982,0.121301,0.086093,0.49203,0.530407,0.397934,0.125646,0.117118,0.496069,0.298459,1
0.088176,0.207051,0.304189,0.309342,0.455827,0.933891,0.498432,0.088125,0.082054,0.036941,0.078558,0.162457,0.13157,0.185215,0.270435,0.226736,0.135682,0.787669,0.830135,0.07292,0.03366,0.094683,0.149067,0.129152,0.244875,0.181097,0.183442,0.084533,0.848542,0.026276,0.102541,0.143447,0.15937,0.162842,0.234772,0.380871,0.364539,0.108242,0.142508,0.125176,0.257955,0.457742,0.395828,0.138454,0.098761,0.474354,0.547423,1
0.032956,0.061727,0.048139,0.006756,0.034264,0.617013,0.873577,0.035162,0.030863,0.118483,0.232933,0.085177,0.166289,0.052453,0.043185,0.034145,0.233847,0.185283,0.988435,0.031527,0.116023,0.242433,0.189731,0.076537,0.036999,0.035823,0.266606,0.431448,0.760865,0.104675,0.227467,0.212851,0.019965,0.041842,0.262236,0.534104,0.113564,0.216023,0.211278,0.114196,0.252675,0.462593,0.464765,0.202126,0.143554,0.405569,0.464142,1
0.013933,0.018803,0.035975,0.029412,0.188234,0.731042,0.739392,0.12374,0.194736,0.19954,0.126438,0.303416,0.338873,0.017522,0.030816,0.044986,0.109407,0.408032,0.961876,0.169062,0.176053,0.090668,0.099006,0.449965,0.024641,0.045478,0.207053,0.271191,0.815905,0.152225,0.066225,0.051819,0.392697,0.051687,0.238002,0.480898,0.185301,0.053705,0.074793,0.162936,0.247041,0.467191,0.490022,0.084545,0.037606,0.438341,0.570666,1
0.046171,0.109487,0.181282,0.204417,0.170175,0.810887,0.627029,0.029645,0.103036,0.206742,0.325718,0.206142,0.29924,0.09532,0.155024,0.143366,0.13358,0.47634,0.826759,0.092311,0.190622,0.303477,0.17445,0.239518,0.13494,0.108721,0.216286,0.233087,0.685533,0.170875,0.272416,0.160267,0.16177,0.097141,0.239621,0.462304,0.050608,0.253561,0.1528,0.077141,0.244572,0.454764,0.540028,0.144001,0.069346,0.427895,0.592291,1
0.062738,0.160886,0.231354,0.212382,0.330602,0.864348,0.457947,0.143321,0.102642,0.099717,0.20274,0.184378,0.125647,0.143149,0.202226,0.128262,0.083713,0.597702,0.66515,0.084797,0.094452,0.228773,0.21688,0.123531,0.180339,0.083194,0.215887,0.193617,0.647085,0.084045,0.229773,0.234131,0.062802,0.067188,0.264598,0.501198,0.163383,0.228882,0.238295,0.029173,0.281668,0.53996,0.436638,0.234812,0.077877,0.535463,0.512474,1
0.046669,0.056845,0.008868,0.122314,0.308822,0.799454,0.461414,0.006654,0.027635,0.048976,0.06707,0.137134,0.171895,0.047801,0.016136,0.065889,0.157099,0.421881,0.699298,0.02473,0.047496,0.059996,0.060714,0.240499,0.020009,0.050052,0.21479,0.292879,0.599992,0.037972,0.052209,0.024754,0.209587,0.055194,0.239067,0.499229,0.00722,0.048839,0.014733,0.092575,0.245604,0.476774,0.521672,0.013164,0.01175,0.441641,0.541255,1
0.010879,0.09159,0.212391,0.270566,0.366039,0.865708,0.387335,0.233995,0.260157,0.144326,0.159175,0.217123,0.147627,0.086357,0.1964,0.192626,0.011251,0.623127,0.596363,0.225745,0.115089,0.198115,0.10121,0.21876,0.18202,0.147295,0.163942,0.196492,0.620003,0.09098,0.215163,0.199042,0.170153,0.128808,0.22008,0.519553,0.171368,0.224007,0.244951,0.062672,0.241711,0.572532,0.436226,0.262175,0.085149,0.575627,0.535539,1
0.110427,0.132876,0.413812,0.512889,0.314733,0.885981,0.43817,0.186454,0.237132,0.113062,0.006053,0.216817,0.266161,0.117665,0.372501,0.408079,0.081351,0.616428,0.740619,0.213597,0.097957,0.06825,0.004541,0.265691,0.341107,0.344133,0.105909,0.160183,0.758678,0.080295,0.099905,0.111098,0.185067,0.31099,0.133368,0.472359,0.294196,0.116426,0.158283,0.055054,0.143652,0.50815,0.389343,0.175356,0.042107,0.501646,0.497569,1
