0.068002,0.244908,0.067824,0.440351,0.762023,0.033017,0.465019,0.094379,0.466383,0.089464,0.077425,0.668034,0.043358,0.58925,0.573336,0.105678,0.11568,0.174393,0.504005,0.118742,0.071121,0.591882,0.149318,0.240656,0.535779,0.136734,0.072247,0.202217,0.600601,0.085385,0.069892,0.461996,0.20072,0.149481,0.412797,0.098828,0.042831,0.214608,0.497229,0.031555,0.074679,0.471017,0.157223,0.05433,0.150598,0.417613,0.19352,0.410792,0.074146,0.303156,0.085381,0.180783,0.136063,0.394836,0.132305,0.581856,0.047885,0.344931,0.143189,0.02901,0.082224,0.409081,0.058355,0.490569,0.026444,0.451498,0.048077,0.085988,0.045233,0.357245,0.048493,0.679256,0.007237,0.691348,0.013299,0.73642,1
0.140872,0.228052,0.100525,0.301107,0.67824,0.070313,0.566276,0.221201,0.494711,0.224418,0.022237,0.423574,0.18126,0.54467,0.394254,0.018843,0.341069,0.119802,0.143005,0.364727,0.008735,0.245311,0.09756,0.387292,0.223866,0.018795,0.385345,0.091253,0.110028,0.437963,0.031859,0.069969,0.119217,0.410346,0.052134,0.042492,0.471474,0.059872,0.043752,0.418012,0.058341,0.004878,0.050786,0.385178,0.084903,0.027178,0.219626,0.397854,0.113741,0.456315,0.102153,0.050456,0.081916,0.101537,0.210446,0.468272,0.080115,0.443488,0.140569,0.052578,0.097997,0.245526,0.113463,0.469991,0.065674,0.431206,0.122969,0.105649,0.06474,0.417717,0.164359,0.763222,0.070477,0.717807,0.186065,0.60295,1
0.099715,0.185228,0.162526,0.512343,0.615957,0.071709,0.5069,0.06239,0.58059,0.316147,0.070124,0.234126,0.027142,0.391363,0.313833,0.229344,0.385252,0.1719,0.224573,0.39519,0.230833,0.097433,0.19255,0.271475,0.134816,0.323053,0.328561,0.236606,0.23254,0.279455,0.300619,0.109059,0.249322,0.186706,0.163109,0.313182,0.157403,0.197325,0.2407,0.16866,0.357932,0.271852,0.116237,0.11681,0.316488,0.26339,0.367771,0.284769,0.384435,0.276365,0.302944,0.221983,0.427419,0.112879,0.333445,0.361952,0.35694,0.379863,0.388408,0.226804,0.340766,0.130987,0.280057,0.385829,0.156044,0.498079,0.177318,0.214381,0.153413,0.25297,0.129005,0.525589,0.026736,0.642768,0.143365,0.651931,1
0.027599,0.178324,0.018068,0.398692,0.652621,0.089424,0.548731,0.099039,0.562388,0.24558,0.074994,0.367793,0.139405,0.582961,0.316151,0.07771,0.368222,0.007888,0.063251,0.361731,0.122279,0.171663,0.106638,0.439374,0.091817,0.098462,0.371776,0.093109,0.101991,0.362004,0.116985,0.035974,0.112719,0.388584,0.070651,0.174364,0.329785,0.075351,0.16894,0.258735,0.090177,0.155267,0.224125,0.308539,0.234498,0.207077,0.039408,0.308276,0.102369,0.335931,0.246691,0.276826,0.144432,0.113462,0.11429,0.387141,0.177108,0.426201,0.200465,0.138339,0.071749,0.12051,0.112338,0.497977,0.108695,0.489434,0.054032,0.115932,0.022323,0.287185,0.104386,0.716798,0.095368,0.683926,0.048498,0.70939,1
0.121992,0.203458,0.069575,0.405049,0.676283,0.083875,0.553656,0.057436,0.581715,0.207367,0.063279,0.361706,0.138189,0.566659,0.359485,0.190321,0.335637,0.121927,0.046292,0.302963,0.061974,0.168306,0.198371,0.407942,0.158219,0.242204,0.346096,0.143096,0.00779,0.293545,0.1206,0.049539,0.274057,0.337539,0.00814,0.269397,0.250279,0.17598,0.068625,0.194409,0.222875,0.088276,0.303792,0.210054,0.27801,0.028664,0.25558,0.159379,0.1658,0.281668,0.359385,0.032773,0.312362,0.089153,0.234833,0.406479,0.114572,0.383027,0.339525,0.061245,0.263439,0.213263,0.19085,0.520475,0.073232,0.432576,0.214711,0.054549,0.172428,0.360474,0.129725,0.705294,0.030989,0.658051,0.111189,0.674134,1
0.047917,0.221142,0.094385,0.373413,0.741883,0.016866,0.556378,0.098077,0.507133,0.132928,0.096949,0.525689,0.080809,0.603662,0.564643,0.024044,0.276167,0.189681,0.26919,0.179621,0.151385,0.523741,0.005136,0.395339,0.529236,0.046208,0.223881,0.185255,0.425569,0.141796,0.217849,0.47139,0.069904,0.342172,0.397636,0.036301,0.170266,0.300941,0.545699,0.065377,0.31673,0.530235,0.023482,0.152092,0.026861,0.337791,0.210481,0.286394,0.234663,0.183329,0.071029,0.30751,0.06329,0.425534,0.154275,0.494532,0.135908,0.275836,0.08183,0.268541,0.015204,0.456294,0.050482,0.498459,0.054839,0.34962,0.024009,0.162927,0.010165,0.482276,0.021686,0.804774,0.023717,0.661641,0.071939,0.684805,1
0.040272,0.145067,0.012667,0.478212,0.690276,0.034228,0.524633,0.057765,0.536608,0.236165,0.041138,0.470844,0.033436,0.51283,0.494834,0.039703,0.330218,0.088358,0.144622,0.393481,0.080549,0.396476,0.04978,0.381984,0.447383,0.055872,0.419705,0.105738,0.170861,0.494666,0.100328,0.397843,0.07781,0.45123,0.352213,0.089743,0.433864,0.176321,0.241742,0.502813,0.184926,0.39261,0.105395,0.442046,0.100824,0.226751,0.004204,0.595831,0.047698,0.577651,0.104105,0.044987,0.078677,0.2861,0.086669,0.606607,0.006,0.560967,0.032819,0.035241,0.030876,0.268682,0.074518,0.538383,0.026209,0.45484,0.065837,0.113536,0.018833,0.377534,0.03651,0.650343,0.019264,0.663062,0.08501,0.70687,1
0.193154,0.086751,0.092278,0.422988,0.831443,0.101368,0.491728,0.13523,0.492007,0.075711,0.144713,0.700768,0.111183,0.671526,0.575763,0.177956,0.024352,0.127365,0.610853,0.21285,0.150798,0.572,0.208025,0.158526,0.394524,0.23991,0.26535,0.14507,0.676796,0.335313,0.135988,0.272268,0.285493,0.323653,0.189083,0.384538,0.327622,0.083742,0.196613,0.302541,0.053526,0.185779,0.447072,0.27012,0.402298,0.254343,0.233313,0.589485,0.16737,0.439072,0.368848,0.384406,0.360789,0.363132,0.367066,0.282205,0.291335,0.249608,0.223626,0.566721,0.232445,0.593747,0.214123,0.297963,0.200373,0.150999,0.210064,0.483803,0.143112,0.590529,0.131164,1,0.073228,0.642789,0.153901,0.767667,1
0.102166,0.206619,0.03917,0.367582,0.716491,0.072425,0.56096,0.050199,0.565266,0.149514,0.086275,0.41335,0.104088,0.588407,0.443506,0.131872,0.321163,0.121874,0.166554,0.232082,0.094877,0.299324,0.170805,0.426927,0.305392,0.190537,0.315797,0.093983,0.183168,0.251447,0.096448,0.232953,0.179668,0.318254,0.172479,0.223362,0.235861,0.170096,0.121367,0.210874,0.115041,0.192851,0.204986,0.22133,0.286283,0.160411,0.145769,0.302138,0.120511,0.244963,0.276314,0.185435,0.267185,0.264692,0.185534,0.427675,0.125951,0.315992,0.355893,0.266394,0.229862,0.366746,0.098759,0.513934,0.088141,0.353354,0.216295,0.221644,0.143913,0.493353,0.062192,0.808961,0.036905,0.675794,0.093187,0.608111,1
0.220845,0.230477,0.075059,0.403649,0.697563,0.050777,0.556999,0.116833,0.510085,0.207724,0.113557,0.358131,0.118225,0.416513,0.486434,0.095502,0.362837,0.154035,0.092193,0.305965,0.175563,0.293754,0.11138,0.384786,0.412281,0.195656,0.359687,0.170934,0.051189,0.305771,0.189395,0.204643,0.193597,0.350567,0.289306,0.318794,0.328662,0.20227,0.061622,0.228076,0.184583,0.219173,0.256221,0.266795,0.512618,0.291623,0.127465,0.040044,0.119986,0.19745,0.569721,0.270599,0.435909,0.381529,0.145498,0.309557,0.101887,0.296972,0.443755,0.207069,0.309539,0.439073,0.077585,0.347962,0.039216,0.371494,0.337254,0.200453,0.193162,0.46703,0.183204,0.706132,0.016494,0.612222,0.163445,0.617999,1
0.11455,0.184617,0.034825,0.393546,0.748267,0.074476,0.552428,0.116313,0.553009,0.107297,0.116476,0.48323,0.154165,0.566695,0.52278,0.084403,0.243382,0.19887,0.158587,0.176324,0.16844,0.387592,0.177042,0.351092,0.449942,0.108162,0.213784,0.219118,0.286791,0.209012,0.196886,0.294383,0.133522,0.25497,0.333521,0.077782,0.237062,0.254763,0.239755,0.206025,0.219606,0.313023,0.157458,0.205743,0.06639,0.439166,0.10277,0.390824,0.147148,0.274839,0.093771,0.446571,0.059842,0.470541,0.153774,0.447801,0.132078,0.254323,0.091329,0.448541,0.06703,0.543577,0.012981,0.468169,0.069077,0.327869,0.002636,0.379399,0.045595,0.555799,0.077701,0.890142,0.03286,0.656362,0.09619,0.643951,1
0.098814,0.245618,0.045651,0.284028,0.8296,0.029642,0.571811,0,0.375647,0.056214,0.095194,0.783586,0.052226,0.70422,0.604755,0.020221,0.035756,0.090121,0.790607,0.160939,0.14855,0.678553,0.076518,0.033903,0.473182,0.053549,0.28068,0.150172,0.725969,0.25202,0.123902,0.413568,0.064665,0.335155,0.245425,0.104366,0.39521,0.159093,0.461257,0.251104,0.093722,0.2114,0.211938,0.535577,0.045026,0.317419,0.192923,0.143738,0.155016,0.12694,0.104487,0.519393,0.042769,0.423036,0.151503,0.320547,0.122004,0.117746,0.152471,0.443637,0.053042,0.519441,0.1171,0.327212,0.100326,0.127055,0.19421,0.471457,0.069888,0.621649,0.059105,0.950069,0.049585,0.6822,0.072728,0.687477,1
0.15772,0.218105,0.171905,0.378036,0.777236,0.032578,0.518253,0.175479,0.508119,0.067249,0.064809,0.523323,0.083321,0.579094,0.622375,0.059781,0.219724,0.08743,0.248499,0.042683,0.091889,0.545026,0.059034,0.402552,0.586939,0.129656,0.100081,0.076376,0.498322,0.030414,0.103678,0.480318,0.205573,0.231871,0.413284,0.23836,0.001358,0.105461,0.485518,0.098287,0.181438,0.422532,0.320877,0.169028,0.211655,0.49025,0.349231,0.216688,0.197122,0.138381,0.256622,0.640137,0.131687,0.673924,0.130574,0.371171,0.161079,0.182334,0.246529,0.533329,0.10023,0.643938,0.129038,0.490904,0.080987,0.349085,0.164853,0.271963,0.084543,0.521782,0.116024,0.788147,0.065259,0.643417,0.190109,0.61892,1
0.056987,0.208281,0.02321,0.316679,0.713302,0.041228,0.588626,0.075854,0.508816,0.16208,0.07812,0.499492,0.079761,0.626303,0.4506,0.06408,0.284768,0.143857,0.20167,0.260969,0.147117,0.323711,0.03882,0.389854,0.317537,0.063538,0.334508,0.174205,0.185214,0.304419,0.173068,0.232915,0.109703,0.4305,0.164058,0.107195,0.333581,0.194117,0.170897,0.283805,0.217207,0.158474,0.16172,0.346818,0.118475,0.138541,0.232011,0.374187,0.194657,0.357944,0.167524,0.126663,0.095625,0.224085,0.183799,0.415289,0.161351,0.351154,0.066565,0.198165,0.057646,0.323686,0.232514,0.497851,0.125091,0.349821,0.124863,0.211315,0.045056,0.482349,0.070159,0.833873,0.043433,0.69377,0.046975,0.656662,1
0.154722,0.206123,0.163288,0.431728,0.696683,0.011024,0.541726,0.159272,0.534856,0.19937,0.070128,0.423603,0.030015,0.55071,0.479605,0.175422,0.332253,0.120641,0.129154,0.253885,0.141875,0.342606,0.1632,0.394282,0.397614,0.344541,0.333788,0.172787,0.138211,0.176843,0.158757,0.340838,0.350209,0.414813,0.281697,0.478573,0.176359,0.206427,0.258685,0.11965,0.171197,0.287785,0.472245,0.171403,0.533428,0.253842,0.209653,0.092619,0.162224,0.122271,0.462135,0.192441,0.497046,0.314405,0.238156,0.176981,0.182216,0.263583,0.483288,0.196415,0.364471,0.302811,0.293122,0.378604,0.110705,0.375853,0.244721,0.049546,0.193384,0.356327,0.231714,0.571575,0.084153,0.618353,0.240713,0.643318,1
0.130277,0.233873,0.1149,0.32357,0.67175,0.104284,0.578627,0.054972,0.468992,0.203714,0.151474,0.471471,0.08686,0.595233,0.375833,0.124538,0.27723,0.159805,0.216071,0.216125,0.266704,0.270139,0.121953,0.29168,0.268716,0.182283,0.190239,0.25356,0.126936,0.117367,0.232054,0.2352,0.215282,0.19835,0.26925,0.200403,0.105979,0.236255,0.290326,0.036572,0.169094,0.351541,0.317243,0.07438,0.121225,0.391803,0.088838,0.258027,0.158294,0.047984,0.275293,0.348624,0.228046,0.355474,0.28667,0.30316,0.271138,0.188705,0.294812,0.096521,0.264487,0.247693,0.269077,0.277009,0.195707,0.395343,0.153814,0.066425,0.143053,0.331873,0.052225,0.689831,0.08097,0.697075,0.127028,0.675468,1
0.149129,0.184411,0.076582,0.388242,0.835403,0.053072,0.547539,0.091132,0.604952,0.06507,0.064024,0.535439,0.022181,0.632815,0.633612,0.160682,0.182453,0.024079,0.303335,0.231625,0.192672,0.582251,0.195168,0.328876,0.459866,0.161094,0.100208,0.116175,0.447366,0.362306,0.296663,0.405751,0.217522,0.105723,0.172158,0.087153,0.261576,0.263322,0.408858,0.393503,0.460618,0.202447,0.119461,0.173583,0.155756,0.118426,0.503873,0.417203,0.429543,0.43137,0.225583,0.121729,0.004537,0.25104,0.615451,0.587595,0.418392,0.474008,0.202848,0.685989,0.170201,0.654691,0.373203,0.021833,0.189692,0.134023,0.22679,0.699077,0.142502,0.811108,0.10428,0.82432,0.068389,0.595444,0.127998,0.491305,1
0.187098,0.196393,0.156532,0.371402,0.707557,0.094126,0.53586,0.188451,0.51705,0.159234,0.268771,0.447726,0.214351,0.475368,0.436704,0.107553,0.226402,0.355355,0.125555,0.201799,0.410728,0.291534,0.213143,0.263114,0.277491,0.13587,0.108704,0.411383,0.147601,0.181891,0.437862,0.140459,0.192615,0.053268,0.115212,0.113597,0.120912,0.458131,0.152237,0.22693,0.476803,0.158505,0.140022,0.19026,0.112318,0.143635,0.412826,0.240416,0.440707,0.242026,0.19548,0.160784,0.165425,0.223114,0.353578,0.321118,0.400593,0.294996,0.28181,0.163611,0.190023,0.334898,0.222912,0.374396,0.214484,0.353381,0.186445,0.211469,0.138477,0.479121,0.104601,0.791395,0.076479,0.699157,0.144117,0.598411,1
0.031417,0.152882,0.035333,0.458523,0.704249,0.027682,0.539872,0.052016,0.524832,0.193177,0.037786,0.474827,0.015149,0.56042,0.475063,0.030005,0.341569,0.075928,0.144712,0.309974,0.081465,0.438267,0.05011,0.45706,0.378775,0.069617,0.332977,0.097826,0.293167,0.365084,0.14017,0.327249,0.05593,0.432509,0.240995,0.091657,0.372254,0.188996,0.277832,0.348388,0.206253,0.280277,0.087327,0.434921,0.132349,0.124139,0.074787,0.480766,0.12358,0.433637,0.11912,0.069154,0.097388,0.206358,0.119171,0.496945,0.106171,0.440879,0.142063,0.063476,0.076774,0.284468,0.059518,0.51991,0.055476,0.450932,0.121415,0.054388,0.043499,0.351879,0.124161,0.766367,0.027727,0.640664,0.072989,0.767553,1
0.135765,0.251423,0.117175,0.332279,0.760214,0.0478,0.570738,0.054961,0.3933,0.081255,0.089008,0.664262,0.087445,0.653519,0.53176,0.094002,0.141326,0.127999,0.540747,0.121569,0.094376,0.544023,0.048934,0.250845,0.444117,0.169114,0.070007,0.079532,0.547164,0.117441,0.130086,0.427602,0.15626,0.086293,0.299661,0.202298,0.027898,0.107447,0.439156,0.093246,0.164052,0.359992,0.219257,0.021642,0.332537,0.211983,0.19302,0.171009,0.134756,0.189108,0.491433,0.130031,0.323401,0.298968,0.181934,0.339468,0.132052,0.271174,0.40636,0.129711,0.239815,0.362656,0.195142,0.36216,0.103422,0.314755,0.254152,0.178137,0.188353,0.473419,0.144682,0.661416,0.024938,0.674875,0.138682,0.630729,1
0.099175,0.238159,0.070739,0.362592,0.626838,0.020617,0.572214,0.096719,0.555692,0.290951,0.060608,0.272684,0.064614,0.451503,0.276602,0.050969,0.379256,0.048723,0.163583,0.43221,0.092454,0.050714,0.068619,0.298828,0.055903,0.085428,0.371713,0.063517,0.265824,0.441334,0.084451,0.16796,0.095696,0.243512,0.160937,0.099665,0.340694,0.062907,0.291209,0.321722,0.091092,0.269918,0.07514,0.153745,0.184491,0.298799,0.220907,0.271455,0.14509,0.417654,0.213061,0.30291,0.189931,0.163461,0.172629,0.375814,0.141607,0.451655,0.245294,0.135467,0.14752,0.138599,0.129662,0.466748,0.080548,0.488304,0.141607,0.117363,0.098083,0.348044,0.141171,0.673263,0.076746,0.6801,0.107849,0.607347,1
0.014226,0.257654,0.020512,0.349638,0.676808,0,0.566321,0.078118,0.582362,0.222889,0.036237,0.293971,0.036707,0.47116,0.386658,0.021449,0.386709,0.042907,0.17729,0.355048,0.062338,0.136532,0.072991,0.333615,0.213611,0.049373,0.376161,0.04833,0.215824,0.412349,0.050807,0.067601,0.169142,0.354226,0.057684,0.103023,0.434633,0.047372,0.246892,0.378192,0.066026,0.130535,0.154827,0.353229,0.08742,0.103527,0.028286,0.514235,0.071794,0.480545,0.074485,0.131662,0.085619,0.154347,0.028689,0.611167,0.032937,0.403222,0,0.262215,0.028623,0.3526,0.022057,0.602256,0.033271,0.410107,0.005859,0.174186,0.026809,0.504286,0.05028,0.800594,0.021502,0.696198,0.065846,0.547587,1
0.052962,0.201798,0.055076,0.381706,0.729995,0.003004,0.517245,0.059643,0.532802,0.151361,0.049253,0.527607,0.041976,0.621177,0.524902,0.036307,0.286921,0.00772,0.284364,0.244,0.126627,0.483926,0.118735,0.412088,0.469798,0.059011,0.245337,0.191762,0.416205,0.284205,0.184748,0.40963,0.083357,0.306094,0.359517,0.08124,0.221109,0.243809,0.360237,0.26522,0.277461,0.378956,0.0955,0.281013,0.088974,0.30548,0.109373,0.434217,0.137165,0.362461,0.100379,0.187532,0.052453,0.373597,0.017014,0.551616,0.115428,0.379234,0.118958,0.16453,0.045757,0.433211,0.054059,0.554809,0.042856,0.455289,0.072864,0.047713,0.057686,0.42857,0.044062,0.677199,0.00816,0.693998,0.10691,0.624619,1
0.121325,0.220164,0.119341,0.354335,0.707245,0.070999,0.536163,0.181217,0.574034,0.195003,0.073847,0.407204,0.122205,0.540658,0.49463,0.075811,0.357488,0.114636,0.080873,0.321353,0.081701,0.333303,0.1486,0.35264,0.424904,0.084997,0.400795,0.122788,0.112307,0.394332,0.104362,0.295775,0.087594,0.464412,0.308766,0.09975,0.460879,0.118618,0.198042,0.391903,0.14336,0.333493,0.101231,0.464598,0.151518,0.293252,0.090228,0.425086,0.110452,0.415694,0.203199,0.19711,0.146037,0.344919,0.139753,0.390304,0.090544,0.342747,0.157016,0.286334,0.059957,0.435312,0.152289,0.489383,0.022524,0.381606,0.06933,0.210064,0.03768,0.507884,0.05903,0.835775,0.030038,0.711687,0.12777,0.574335,1
0.126319,0.295395,0.230182,0.199819,0.672635,0.084225,0.598483,0.149451,0.478734,0.230738,0.174186,0.440005,0.109968,0.538574,0.39337,0.072267,0.352275,0.220828,0.223093,0.35849,0.245924,0.323082,0.099114,0.403454,0.270218,0.039785,0.314511,0.260819,0.266728,0.398969,0.250565,0.269448,0.117613,0.209657,0.203836,0.066243,0.312623,0.260466,0.292527,0.346387,0.268287,0.296394,0.143767,0.199903,0.193499,0.147831,0.238136,0.305972,0.249622,0.3826,0.248399,0.122007,0.10159,0.181967,0.238953,0.371142,0.253356,0.444054,0.210141,0.069374,0.045676,0.20184,0.212613,0.415689,0.149466,0.397055,0.192684,0.154585,0.066943,0.45836,0.219816,0.739005,0.095943,0.741536,0.098308,0.540552,1
0.103998,0.163664,0.143038,0.445132,0.704007,0.017773,0.555622,0.074912,0.543679,0.182034,0.108247,0.471858,0.067806,0.627845,0.448486,0.034708,0.327495,0.148549,0.204617,0.287289,0.14742,0.368285,0.068573,0.425294,0.324863,0.118704,0.328349,0.218894,0.281389,0.32402,0.176989,0.21959,0.098445,0.365953,0.185376,0.163202,0.394998,0.25966,0.143166,0.284549,0.258232,0.224376,0.076237,0.425836,0.249253,0.165113,0.30323,0.226542,0.217469,0.303474,0.341685,0.206739,0.254992,0.155177,0.29141,0.315567,0.199308,0.300041,0.41357,0.029385,0.232253,0.300389,0.236655,0.334472,0.094457,0.377301,0.251705,0.090085,0.167594,0.396606,0.16243,0.705998,0.053911,0.643166,0.133626,0.707647,1
