0.558824,0.272727,0,0.333334,1,0.04557,1,0,0.500001,0.099998,0.090908,0.045018,0,0,0,0,0
0.205882,0.727273,1,1,1,0.073395,1,1,1,0.533332,0.909092,0.096326,0,0,0,0,0
0.25,0.818182,1,0.333334,1,0.045825,0,0,0,0.833334,0.363636,0.102615,0,0,0,0,0
0.514706,0.909091,0.5,0.333334,1,0.054993,0,0,0,0.466666,0.363636,0.190335,0,0,0,0,0
0.323529,0.636363,0,0.666667,1,0.037543,1,0,0.500001,0.233332,0.545455,0.182059,0.040816,0,0,0,0
0.647059,0.818182,0,0.333334,1,0.05004,0,1,1,0.199998,0.818181,0.105594,0,0,0,0,0
0.42647,0.272727,0,1,1,0.123489,1,1,1,0.399999,0.636364,0.073817,0.020408,0,0,0,0
0.42647,1,0,0.333334,1,0.062657,1,1,1,0.099998,0.545455,0.043032,0.020408,0,0,0,0
0.544117,0,0,0.333334,1,0.27095,1,1,1,0.199998,0.818181,0.072493,0,0,0,0,0
0.470588,0.636363,0.5,0.333334,1,0.047194,0,1,1,0.233332,0.363636,0.043032,0,0.196101,0.2,0.666666,0
0.17647,1,0,0.333334,1,0.049006,0,1,1,0.9,0,0.049983,0,0,0,0,0
0.147059,0.909091,0,0.333334,1,0.050429,0,1,1,0.666666,0.545455,0.041708,0.061225,0,0,0,0
0.323529,0.272727,0,0.333334,1,0.044469,1,0,1,0.199998,0.545455,0.207217,0.040816,0,0,0,0
0.191176,0.909091,1,1,1,0.049302,1,1,1,0.599999,0.909092,0.052963,0.020408,0,0,0,0
0.264706,0.272727,0,1,1,0.044469,1,1,1,0.499999,0.545455,0.087388,0.020408,0.209862,0.12,1,1
0.338235,0.454545,0.5,1,0,0.044496,0,1,0,0.133332,0.363636,0.124462,0,0,0,0,0
0.17647,0.272727,1,1,1,0.128334,0,1,0,0.266666,0.363636,0.049652,0.020408,0,0,0,0
0.323529,1,0,1,1,0.05,0,1,0,0.066666,0.454545,0.049652,0.081633,0,0,0,0
0.544117,0.818182,0,0.333334,1,0.049087,0,1,0,0.466666,0.363636,0.071831,0,0,0,0,0
0.514706,0.272727,0.5,1,1,0.087717,1,1,1,0.433332,0.636364,0.020854,0.020408,0,0,0,0
0.323529,0.636363,0.5,0.333334,1,0.046805,0,1,1,0.433332,0.363636,0.120159,0.020408,0.341743,0.04,0.333334,0
0.308823,0.909091,1,0.333334,1,0.052402,1,0,1,0.433332,0.636364,0.027474,0.102041,0,0,0,0
0.455882,0.636363,0.5,0.666667,1,0.049677,1,1,1,0.133332,0.090908,0.230719,0,0,0,0,0
0.308823,0.181819,0,0.333334,1,0.047409,0,1,1,0.533332,0.909092,0.066203,0.020408,0.225917,0.04,0.666666,0
0.117646,0,0.5,0.333334,1,0.050523,0,1,1,0.499999,0.545455,0.214499,0,0,0,0,1
0.602941,0.818182,0,0.666667,1,0.044537,1,1,1,0.833334,0.636364,0.01953,0.020408,0,0,0,0
0.132352,0,1,0.333334,1,0.046845,0,0,1,0.166666,0.363636,0.048328,0,0,0,0,0
0.485294,1,0,0.333334,1,0.053288,1,1,0.500001,0.199998,0.545455,0.130421,0.020408,0.52867,0.08,0.666666,1
0.264706,0.272727,0,1,1,0.06212,1,1,1,0.966666,0.454545,0.072824,0,0,0,0,1
0.470588,0.636363,0,0.666667,1,0.064147,0,1,0,0.199998,0.363636,0.133069,0.020408,0,0,0,0
0.323529,0.909091,1,0.333334,1,0.056268,1,0,1,0.199998,0.545455,0.018537,0.061225,0,0,0,0
0.235294,0.636363,1,0.666667,1,0.048402,0,1,0,0.966666,0.363636,0.171136,0.020408,0,0,0,0
0.279412,0,0,0.333334,1,0.050161,0,1,1,0.533332,0.272727,0.09103,0,0,0,0,0
0.220588,0.636363,0,0.333334,1,0.069046,0,1,0,0.633332,0.363636,0.065872,0.020408,0,0,0,0
0.294117,0.636363,0,0.666667,1,0.045959,1,1,1,0.566666,0.909092,0.06521,0.020408,0,0,0,0
0.220588,0.636363,0,0.666667,1,0.050577,0,1,0,0.633332,0.454545,0.121814,0.040816,0,0,0,0
0.117646,1,1,0.333334,1,0.041852,0,1,1,0.566666,0.363636,0.128103,0,0,0,0,1
0.191176,0.272727,1,1,1,0.093006,1,1,1,0.433332,0.636364,0.053294,0.020408,0,0,0,0
0.558824,0.636363,0,0.333334,1,0.233635,1,1,1,0.333332,0.636364,0.075141,0.081633,0,0,0,0
0.323529,0.090909,1,1,1,0.065503,1,1,1,0,0.545455,0.095002,0.020408,0,0,0,0
0.323529,0,0,1,1,0.117301,0,1,0,0.433332,0.363636,0.047997,0.020408,0,0,0,0
0.161765,0,1,1,1,0.047973,1,1,1,0.599999,0.818181,0.075803,0,0.158257,0.799997,0.666666,0
0.25,0.636363,0.5,0.333334,1,0.08263,1,1,1,0.366666,0.090908,0.155247,0,0.209862,0.04,1,0
0.17647,0.181819,1,0.666667,1,0.049919,1,1,1,0.099998,0.090908,0.242305,0,0,0,0,1
0.25,0.636363,0,0.333334,1,0.044469,0,1,0,0.166666,0.363636,0.110229,0,0,0,0,0
0.279412,0.272727,1,1,1,0.051087,0,1,1,0.333332,0.363636,0.181728,0,0.422018,0.28,0.666666,0
0.441176,0.909091,0,0.333334,1,0.124952,1,1,0.500001,0.666666,0.909092,0.112877,0.020408,0,0,0,0
0.558824,1,1,0.666667,1,0.095167,0,1,0.500001,0.399999,0.363636,0.020192,0.020408,0,0,0,0
0.220588,0.272727,1,0.333334,1,0.051503,1,1,0,0.399999,0.636364,0.001655,0,0,0,0,0
0.191176,0.272727,1,1,1,0.052174,0,1,1,0.433332,0.272727,0.084409,0.020408,0.167431,0.12,0.666666,0
0.264706,0.636363,0,0.333334,1,0.050201,0,0,0,0.266666,0.454545,0.121483,0.040816,0,0,0,0
0.205882,0.727273,0,1,1,0.050953,0,1,1,0.066666,0.090908,0.091361,0.020408,0,0,0,0
0.544117,0.181819,0,0.666667,1,0.089986,1,1,1,0.666666,0.272727,0.079113,0,0,0,0,1
0.117646,0.363636,0,0.666667,1,0.044469,0,1,1,0.733332,0.545455,0.142668,0.040816,0,0,0,0
0.029411,0.545454,1,0.333334,1,0.077865,1,1,1,0.966666,0.454545,0.084078,0.102041,0.194954,0.12,1,1
0.57353,0.272727,0,1,1,0.064832,0,1,0.500001,0.933331,0.545455,0.000993,0.081633,0,0,0,0
0.191176,0.727273,0,0.333334,1,0.047382,0,0,1,0.466666,0.545455,0.103608,0.081633,0,0,0,0
0.205882,0.636363,1,0.333334,1,0.044765,1,1,1,0.966666,0,0.023833,0.020408,0.238532,0.04,0.666666,0
0.088235,0.545454,1,0.333334,1,0.048912,1,1,0.500001,0.833334,0.636364,0.054949,0.061225,0,0,0,1
0.088235,0.909091,1,0.333334,1,0.051248,1,0,1,0.533332,0.909092,0.126448,0.020408,0,0,0,1
0.161765,1,0,0.333334,1,0.068738,0,1,1,0.566666,0.363636,0.02615,0.020408,0,0,0,0
0.044117,0,1,0.333334,1,0.09965,1,0,1,0.599999,0.636364,0.020192,0,0,0,0,0
0.294117,0.636363,0,0.666667,1,0.045167,1,1,1,0.399999,0.636364,0.021516,0,0,0,0,0
0.397059,0.272727,0.5,1,1,0.044805,1,1,0,0.533332,0.454545,0.185369,0.020408,0,0,0,0
0.17647,0,0.5,0.333334,1,0.069838,0,1,1,0.666666,0.545455,0.193314,0,0,0,0,0
0.382353,0.636363,0,0.666667,1,0.050093,1,1,1,0.566666,0.636364,0.036081,0.061225,0,0,0,0
0.191176,0.909091,0,0.333334,1,0.080617,0,1,0,0.666666,0.363636,0.003972,0,0,0,0,0
0.25,0.636363,0,0.333334,1,0.041369,1,0,1,0.466666,0.545455,0.256538,0.020408,0,0,0,0
0.470588,0.272727,1,1,0,0.043731,0,1,1,0.333332,0.363636,0.091692,0.020408,0.306193,0.24,0.666666,0
0.220588,0.727273,1,1,1,0.050671,1,1,1,0.666666,0.636364,0.619996,0.040816,0,0,0,1
0.07353,0.181819,1,0.333334,1,0.046067,1,1,0,0.466666,0.727273,0.015558,0,0,0,0,0
0.382353,0.909091,1,0.333334,1,0.052335,1,0,1,0.9,0.545455,0.009268,0.040816,0,0,0,0
0.191176,0.636363,1,0.333334,1,0.04753,1,1,0.500001,0.133332,0.090908,0.056935,0,0.331422,0.12,0.666666,0
0.852941,0.818182,0.5,1,1,0.107006,1,1,1,0.433332,0.272727,0.05197,0,0,0,0,1
0.323529,0.636363,0,0.666667,1,0.046724,0,1,1,0.566666,0.909092,0.060576,0.040816,0,0,0,0
0.264706,0.636363,0,0.666667,1,0.044469,0,1,0,0.833334,0.363636,0.00662,0,0,0,0,0
0.352941,0.636363,0,0,0,0.034872,0,1,0,0.966666,0.363636,0.020854,0.040816,0,0,0,0
0.42647,0,0,0,1,0.044469,0,1,1,0.233332,0.363636,0.026812,0,0.193807,0.08,0.666666,0
0.117646,0.909091,1,0.333334,1,0.054791,0,1,0,0.266666,0.363636,0.103608,0.020408,0,0,0,0
0.205882,0.272727,1,1,1,0.044469,1,1,1,0.9,0.636364,0.076796,0.183674,0,0,0,0
0.147059,0,1,0.333334,1,0.050214,0,0,1,0.199998,0.363636,0.016551,0,0.396789,0.08,0.666666,0
0.220588,0.272727,1,1,1,0.044469,1,1,1,0.133332,0.090908,0.022178,0,0,0,0,0
0.485294,0.272727,0,1,1,0.031449,0,1,1,0.099998,0.090908,0.160543,0,0,0,0,1
0.602941,0.272727,0,0,1,0.129206,1,1,0,0.599999,0.454545,0.011585,0.020408,0,0,0,0
0.191176,0.272727,0.5,1,1,0.057194,1,1,1,0.366666,0.636364,0.066203,0.020408,0,0,0,0
0.191176,0.272727,1,1,1,0.044469,0,1,1,0.699999,0.545455,0.149289,0.020408,0,0,0,0
0.544117,1,0.5,0,1,0.069664,0,1,0,0.966666,0.363636,0.027143,0,0,0,0,0
0.17647,0.272727,1,1,1,0.056201,0,1,1,0.566666,0.909092,0.061569,0.020408,0,0,0,0
0.338235,0,0,0.333334,1,0.048805,0,0,0,0.233332,0.363636,0.091361,0.020408,0,0,0,0
0.235294,0.272727,0,1,1,0.045892,1,0,1,0.333332,0.636364,0.193314,0.020408,0,0,0,0
0.544117,0.818182,0,0.666667,1,0.070053,1,0,0,0.599999,0.454545,0.013572,0.163266,0,0,0,0
0.42647,0.909091,0,0.333334,1,0.059932,0,1,1,0.666666,0.545455,0.054287,0.081633,0,0,0,0
0.397059,0,0,0.333334,1,0.046872,0,1,1,0.933331,0,0.062893,0.061225,0.501147,0.04,0.333334,0
0.264706,0.909091,1,0,1,0.049718,0,1,0,0.233332,0.363636,0.032771,0.040816,0,0,0,0
0.323529,0.454545,0,0,1,0.045664,0,1,0,0.166666,0.363636,0.108904,0.020408,0,0,0,0
0.25,0.272727,1,1,1,0.050402,0,0,1,0.933331,0.545455,0.032439,0.040816,0,0,0,0
0.382353,0.181819,0.5,0.666667,0,0.041127,0,0,0,0,0.545455,0.029129,0,0,0,0,0
0.529411,0.454545,0,0.333334,1,0.153247,1,1,1,0.166666,0.090908,0.069182,0.020408,0,0,0,0
0.294117,0.909091,0,0.333334,1,0.051194,1,1,0,0.833334,0.363636,0.09434,0,0,0,0,0
0.235294,0.909091,0.5,0.333334,1,0.048604,1,1,1,0.699999,0.636364,0.024164,0.020408,0,0,0,0
0.529411,0,0,0.333334,1,0.05255,1,1,1,0,0.454545,0.105925,0.040816,0.104358,0.08,1,1
0.529411,0.909091,0,0.333334,1,0.048134,0,1,1,0.933331,0,0.026481,0.040816,0.211009,0.12,0.666666,0
0.117646,0.727273,1,0.333334,1,0.045141,1,1,1,0.933331,0,0.054287,0,0,0,0,0
0.220588,0.909091,0,0.333334,1,0.066496,0,1,1,0.533332,0.272727,0.124462,0,0,0,0,0
0.220588,0.636363,0,1,1,0.044738,1,1,0,0.099998,0.818181,0.001986,0,0,0,0,0
0.088235,0,1,0.333334,1,0.106079,0,1,0,0.9,0.363636,0.064548,0.020408,0,0,0,0
0.323529,0,1,0.333334,1,0.041033,1,0,0,0.266666,0.363636,0.010261,0.040816,0,0,0,0
0.352941,1,0,0.333334,1,0.057597,0,0,0,0.833334,0.363636,0.025819,0.020408,0,0,0,0
0.132352,0.272727,1,1,1,0.045543,1,1,1,0.633332,0.818181,0.222444,0.020408,0.168578,0.08,0.666666,1
0.17647,0,1,0.333334,1,0.072711,0,1,0,0.066666,0.454545,0.149289,0,0,0,0,0
0.867646,0.363636,0,0.333334,1,0.051167,1,1,0.500001,0.499999,0.181819,0.025157,0.061225,0,0,0,0
0.382353,0.636363,0.5,0.333334,1,0.061503,0,1,1,0.933331,0,0.180404,0.020408,0,0,0,0
0.42647,0.909091,0,1,1,0.04863,1,1,0,0.166666,0.363636,0.043363,0,0,0,0,0
0.191176,0.636363,1,0.333334,1,0.059811,0,0,1,0.299999,0.545455,0.135055,0,0,0,0,0
0.338235,0.909091,0,0.333334,1,0.084469,1,1,0,0.633332,0.454545,0.032108,0.040816,0,0,0,0
0.264706,0.272727,1,1,1,0.044966,1,1,1,0.9,0,0.082423,0.020408,0,0,0,0
0.308823,0,1,0.333334,1,0.050671,0,0,1,0.166666,0.272727,0.088712,0,0.385321,0.16,0.333334,0
0.191176,0,0,0.333334,1,0.058308,0,1,1,0.533332,0.545455,0.026481,0,0,0,0,0
0.338235,0.272727,0,1,1,0.165394,1,1,1,0.633332,0.909092,0.043363,0.020408,0,0,0,0
0.352941,0,0,0.333334,1,0.038228,0,0,1,0.733332,0.545455,0.053625,0,0,0,0,0
0.367647,0,0,0.333334,1,0.114012,0,0,1,1,0.545455,0.004634,0.122449,0,0,0,0
0.264706,0,0,0.333334,1,0.046832,0,1,1,0.133332,0.363636,0.047335,0.020408,0.399083,0.04,0.666666,0
0.264706,0.090909,0,0,1,0.067274,1,1,0,0.266666,0.454545,0.01953,0,0,0,0,0
0.264706,0,0,1,1,0.044469,0,1,1,0.533332,0.909092,0.020192,0.020408,0.137615,0.04,0.666666,0
0.132352,0.909091,1,1,1,0.046778,0,0,1,0.033332,0.090908,0.062893,0.020408,0,0,0,0
0.191176,1,1,0.333334,1,0.044469,1,0,1,0.333332,0.545455,0.108904,0.020408,0,0,0,0
0.220588,0,1,0.333334,1,0.138146,0,1,1,0.466666,0.363636,0.00331,0.081633,0,0,0,0
0.308823,0,0.5,0.333334,1,0.04455,1,1,0,0.333332,0.454545,0.045018,0,0,0,0,0
0.220588,1,0,0.333334,1,0.043637,0,1,0,0.499999,0.454545,0.034757,0.040816,0,0,0,0
0.220588,0.727273,0,1,1,0.070939,0,1,1,0.733332,0.545455,0.018868,0.020408,0,0,0,0
0.220588,0,0,1,1,0.056536,0,1,0.500001,0.599999,0.909092,0.123469,0.040816,0.009174,0.16,1,0
0.264706,1,1,0.333334,1,0.044751,0,1,1,0.033332,0.090908,0.030453,0,0.311927,0.08,0.333334,0
0.25,0.909091,0,0.333334,1,0.044778,0,1,1,0.233332,0.363636,0.04899,0.020408,0.399083,0.04,0.666666,0
0.544117,0.818182,0,0.333334,1,0.028282,0,1,1,0.466666,0.454545,0.125124,0.020408,0,0,0,1
0.441176,0.636363,0,0.666667,1,0.044469,0,0,0.500001,0.733332,0.545455,0.030784,0.102041,0,0,0,0
0.205882,0.727273,0,0.333334,1,0.047355,0,1,1,0.933331,0.545455,0.178418,0.22449,0,0,0,0
0.161765,0.272727,1,1,1,0.062885,1,1,1,0.633332,0.909092,0.07812,0.020408,0,0,0,0
0.25,1,0,0.333334,1,0.07106,1,1,0,0.533332,0.454545,0.014564,0.020408,0,0,0,0
0.058822,0.545454,1,0.333334,1,0.168173,1,1,1,0.133332,0.454545,0.154585,0.020408,0,0,0,0
0.558824,0.818182,0.5,0.333334,1,0.044993,0,1,1,0.966666,0.545455,0.115856,0.040816,0,0,0,0
0.117646,0.636363,1,0.333334,1,0.119139,0,1,0,0.966666,0.363636,0.142668,0.020408,0,0,0,0
0.279412,1,0,0.333334,1,0.044483,1,0,1,0.666666,0.909092,0.04899,0.020408,0,0,0,0
0.338235,0.909091,0,1,1,0.054966,1,1,1,0.066666,0.272727,0.093016,0,0,0,0,0
0.82353,0.818182,0,0.333334,1,0.095086,1,1,0.500001,0.466666,0.272727,0.059914,0,0.208715,0.08,1,1
0.220588,0.909091,1,1,1,0.057785,0,1,1,0.099998,0.363636,0.098312,0,0.102064,0.08,1,0
0.42647,0.909091,0,0.333334,1,0.064952,1,1,1,0.166666,0.636364,0.089043,0.020408,0,0,0,0
0.235294,0.909091,1,1,1,0.080147,0,1,1,0.599999,0.636364,0.252897,0.020408,0.162844,0.12,0.666666,1
0.294117,0.272727,0.5,1,1,0.06212,0,1,1,0.599999,0.909092,0.441246,0.061225,0.145642,0.04,0.666666,0
0.147059,0.636363,1,1,1,0.050577,1,1,0.500001,0.666666,0.272727,0.132076,0,0,0,0,1
0.382353,0.909091,1,1,1,0.044469,0,1,1,0.566666,0.909092,0.044687,0.020408,0,0,0,0
0.338235,0.909091,0,0.333334,1,0.071717,0,0,1,0.266666,0.545455,0.063555,0,0,0,0,0
0.147059,0.909091,0,0.333334,1,0.065932,0,1,1,0.233332,0.545455,0.036743,0,0.071101,0.04,0.666666,0
0.279412,1,1,0.333334,1,0.041839,0,1,1,0.033332,0.090908,0.018537,0,0.311927,0.04,0.666666,0
0.544117,0.818182,0,0.333334,1,0.062362,1,1,1,0.9,0.636364,0.004303,0.265307,0,0,0,0
0.25,0.909091,1,0.333334,1,0.167273,0,1,1,0.399999,0.636364,0.045349,0.040816,0,0,0,0
0.088235,0.636363,1,0.333334,1,0.039771,0,1,0,0.733332,0.454545,0.030122,0.040816,0,0,0,0
0.279412,0.909091,0,1,1,0.050268,0,1,1,0.466666,0.363636,0.001986,0.020408,0.428899,0.04,0.333334,0
0.558824,0.727273,0,0.333334,1,0.198749,1,1,1,0.599999,0.909092,0.064217,0,0,0,0,0
0.17647,0.272727,0,1,0,0.041073,1,1,1,0.366666,0.636364,0.0715,0.061225,0,0,0,0
0.338235,0.272727,0,1,1,0.049463,0,1,1,0.066666,0.636364,0.215161,0.020408,0,0,0,1
0.382353,0.909091,0,0.333334,1,0.063395,1,1,1,0.333332,0.636364,0.022178,0.020408,0,0,0,0
0.161765,0.636363,0,0.333334,1,0.057556,0,1,1,0.399999,0.363636,0.083416,0.020408,0.40367,0.08,0.666666,0
0.441176,0.636363,0,0.666667,1,0.048563,0,0,0.500001,0.299999,0.545455,0.274745,0.183674,0,0,0,0
0.441176,1,0,0.333334,1,0.049838,1,1,1,0.666666,0.636364,0.048659,0.040816,0,0,0,0
0.5,0.818182,0,1,1,0.044174,0,1,1,1,0.545455,0.005296,0.040816,0,0,0,0
0.264706,0.909091,0,0.333334,1,0.098563,0,1,0,0.833334,0.363636,0.057597,0.081633,0,0,0,0
0.441176,0.636363,0,0.666667,1,0.049369,1,1,0,0.833334,0.363636,0.018206,0.020408,0,0,0,0
0.323529,0.727273,0,0.666667,1,0.047208,1,1,1,0.399999,0.636364,0.035419,0.122449,0,0,0,0
0.514706,0.272727,0,0.666667,1,0.067167,0,1,1,0.633332,0.909092,0.060245,0,0,0,0,0
0.191176,1,1,0.333334,1,0.049919,0,1,0,0.166666,0.363636,0.073817,0,0,0,0,0
0.205882,0.909091,0,0.333334,1,0.041731,1,1,1,0.466666,0.363636,0.096988,0.040816,0,0,0,0
0.205882,0.909091,0,0.333334,1,0.049288,0,1,1,0.633332,0.272727,0.068189,0,0.27867,0.04,0.333334,0
0.25,0.636363,0,0.666667,1,0.04612,0,1,1,0.566666,0.363636,0.001655,0,0,0,0,0
0.235294,0.909091,0,1,1,0.044469,0,0,1,0.733332,0.727273,0.03575,0,0.072248,0.24,0.333334,0
0.485294,0.090909,0,0.333334,1,0.046375,1,1,1,0.799999,0.636364,0.03575,0.102041,0,0,0,0
0.308823,0.454545,0,1,1,0.092402,1,1,0,0.266666,0.454545,0.072162,0.040816,0,0,0,0
0.367647,0.909091,1,0.333334,1,0.044912,0,1,1,0.399999,0.363636,0.063224,0.040816,0.40367,0.4,0.666666,0
0.382353,0.636363,1,0.333334,1,0.044469,0,1,1,0.833334,0.545455,0.252897,0.020408,0.105505,0.2,1,0
0.161765,0.545454,1,0.333334,1,0.086026,1,1,1,0.833334,0,0.039391,0,0,0,0,0
0.42647,0.909091,0.5,0.333334,0,0.044738,1,1,1,0.866665,0.636364,0.046673,0.040816,0,0,0,0
0.205882,0.636363,0,0.333334,1,0.092469,0,1,1,0.033332,0.272727,0.039722,0,0.354358,0.08,0.333334,0
0.558824,0.909091,0,0,1,0.047234,0,1,0,0.133332,0.363636,0.070175,0.040816,0,0,0,0
0.558824,0.363636,0,0.666667,1,0.139529,1,1,0,0.166666,0.454545,0.021516,0.040816,0,0,0,0
0.470588,0.181819,0,1,1,0.066402,0,1,1,0.699999,0.545455,0.054287,0.061225,0,0,0,0
0.220588,0,1,0.333334,1,0.044483,0,1,1,0.699999,0.545455,0.158557,0.122449,0,0,0,0
0.455882,0.727273,0,1,1,0.098321,1,1,1,0.599999,0.909092,0.227077,0.040816,0,0,0,0
0.367647,0.272727,0,1,1,0.094965,1,1,1,0.9,0.636364,0.040053,0.22449,0,0,0,0
0.117646,0,0,0.333334,1,0.041154,0,0,0,0.099998,0.454545,0.112546,0.020408,0,0,0,0
0.455882,0.636363,0,0.333334,1,0.052603,0,1,0,0.433332,0.363636,0.22145,0.020408,0,0,0,0
