0.218435,0.202181,0.251385,0.283436,0.258791,0.245692,0.251227,0.235352,0.21071,0.187733,0.188515,0.166211,0.164837,0.169477,0.179369,0.187597,0.181019,0.178466,0.187763,0.19377,0.199836,0.205721,0.200106,0.222013,0.245379,0.29333,0.313861,0.367703,0.412284,0.44463,0.441304,0.452653,0.445373,0.446808,0.454973,0.416466,0.357654,0.318138,0.303496,0.275999,0.247488,0.23949,0.224698,0.221795,0.198281,0.191233,0.193095,0.180094,0.199482,0.21271,0.200007,0.207731,0.232208,0.235816,0.22014,0.249818,0.273387,0.313527,0.339505,0.335232,0.297695,0.262272,0.219063,0.195877,1
0.208767,0.218268,0.250336,0.279799,0.25017,0.223112,0.223919,0.212372,0.197945,0.172581,0.174007,0.152794,0.148564,0.145215,0.136037,0.153552,0.181628,0.17823,0.191494,0.210299,0.216929,0.225686,0.226864,0.250387,0.282069,0.335648,0.363837,0.431496,0.473078,0.503953,0.44705,0.393195,0.35603,0.366046,0.375458,0.34452,0.296605,0.264875,0.255913,0.221762,0.222464,0.211518,0.20183,0.198814,0.185805,0.178309,0.18837,0.187992,0.218631,0.214877,0.20363,0.207558,0.234625,0.243588,0.230623,0.282985,0.311222,0.340721,0.356244,0.345752,0.26989,0.209888,0.181689,0.197506,1
0.169144,0.210287,0.2678,0.264625,0.230103,0.232929,0.246373,0.238063,0.222206,0.191673,0.191688,0.168396,0.163073,0.165,0.17232,0.178501,0.178719,0.163533,0.169884,0.178573,0.186402,0.185603,0.184756,0.19236,0.22877,0.264923,0.285931,0.324158,0.358028,0.374563,0.374543,0.381208,0.399917,0.47061,0.481826,0.434183,0.367465,0.315784,0.29868,0.269202,0.253504,0.227609,0.216803,0.213143,0.190169,0.182622,0.185825,0.171654,0.186541,0.20102,0.179925,0.187352,0.213592,0.215434,0.20771,0.239419,0.26613,0.29381,0.331003,0.334819,0.29279,0.244829,0.214474,0.188046,1
0.183849,0.180089,0.195335,0.264767,0.220133,0.198172,0.217569,0.209504,0.199017,0.17993,0.179397,0.15496,0.153175,0.160344,0.168442,0.179653,0.191203,0.175254,0.171238,0.158772,0.165433,0.166341,0.167544,0.182768,0.199851,0.245374,0.254579,0.296546,0.325782,0.33571,0.328511,0.343286,0.359457,0.42961,0.482148,0.43778,0.368581,0.323886,0.292626,0.258141,0.239147,0.223587,0.204254,0.189523,0.183229,0.17031,0.16786,0.163313,0.175863,0.182588,0.19024,0.19601,0.205485,0.206757,0.195737,0.222433,0.250427,0.276017,0.288405,0.284036,0.253824,0.219412,0.188837,0.173793,1
0.206926,0.211629,0.232929,0.2602,0.209947,0.199233,0.198745,0.193828,0.173063,0.15029,0.150562,0.128812,0.12978,0.115939,0.129184,0.143997,0.159496,0.160369,0.180093,0.196228,0.201305,0.203081,0.212224,0.233109,0.268179,0.31578,0.347119,0.415963,0.468481,0.500772,0.460136,0.407501,0.370312,0.378823,0.388067,0.357318,0.305773,0.272635,0.269479,0.234736,0.219935,0.200496,0.201157,0.185424,0.163357,0.154643,0.157487,0.150799,0.186393,0.180808,0.163612,0.173911,0.201056,0.206329,0.198294,0.243065,0.281812,0.312968,0.343344,0.333318,0.316393,0.268974,0.201514,0.200433,1
0.218502,0.23051,0.2525,0.259561,0.240973,0.235168,0.251988,0.246532,0.227211,0.203633,0.202386,0.17988,0.172506,0.173968,0.190916,0.201132,0.214845,0.202552,0.205823,0.20688,0.191427,0.181414,0.180811,0.191649,0.207862,0.249548,0.252042,0.299736,0.327693,0.339085,0.330604,0.337606,0.35443,0.421203,0.492957,0.517547,0.454241,0.400325,0.368886,0.324967,0.299466,0.281767,0.263871,0.246324,0.223331,0.208385,0.211618,0.194828,0.208769,0.189644,0.168629,0.192927,0.212567,0.216472,0.203831,0.236036,0.268869,0.293305,0.322413,0.322129,0.294638,0.257513,0.228498,0.21217,1
0.237659,0.260283,0.285186,0.307802,0.29602,0.307949,0.308177,0.290893,0.26794,0.228709,0.218343,0.193818,0.185692,0.184944,0.191894,0.193176,0.242523,0.240967,0.21782,0.226669,0.236812,0.231067,0.225057,0.235603,0.259685,0.30455,0.319341,0.370498,0.391948,0.375301,0.297358,0.294627,0.30214,0.348899,0.372688,0.381691,0.355535,0.347076,0.357273,0.305684,0.26486,0.230672,0.194045,0.187789,0.202519,0.226837,0.243998,0.255734,0.291035,0.307264,0.2929,0.266852,0.272949,0.241694,0.213261,0.210532,0.198854,0.213513,0.272072,0.327953,0.330955,0.307177,0.261341,0.23998,4
0.219911,0.230254,0.243005,0.265026,0.248038,0.267006,0.269128,0.247953,0.241957,0.216757,0.211204,0.195945,0.198479,0.20363,0.21624,0.233963,0.250492,0.27047,0.308428,0.290005,0.265978,0.252578,0.238499,0.249908,0.272112,0.292148,0.306608,0.347869,0.361534,0.35693,0.324728,0.287025,0.258916,0.308583,0.349591,0.341455,0.316603,0.312469,0.301205,0.258686,0.222737,0.189587,0.204153,0.228627,0.243063,0.255777,0.271449,0.275546,0.322027,0.347491,0.305976,0.294801,0.29002,0.278593,0.230166,0.226505,0.21759,0.251023,0.321854,0.348812,0.338617,0.3178,0.263661,0.235265,4
0.267631,0.281349,0.296082,0.325912,0.277499,0.255341,0.25279,0.237456,0.215493,0.179154,0.188193,0.175787,0.161115,0.171706,0.189594,0.206747,0.228686,0.227582,0.242854,0.2639,0.289264,0.284708,0.287276,0.311485,0.335057,0.342976,0.308971,0.31425,0.344274,0.363276,0.332862,0.327039,0.330491,0.347441,0.336552,0.287654,0.226073,0.16884,0.175019,0.193586,0.220236,0.241308,0.262642,0.282536,0.292576,0.285435,0.277966,0.237637,0.24651,0.209728,0.163761,0.163309,0.227211,0.272012,0.290129,0.322954,0.344121,0.368737,0.391098,0.368554,0.304954,0.250366,0.243544,0.259826,4
0.261523,0.276215,0.291398,0.315553,0.277199,0.266974,0.292257,0.281354,0.263852,0.229245,0.221954,0.195999,0.188803,0.18461,0.182103,0.21999,0.246036,0.207012,0.235564,0.250244,0.262837,0.257159,0.252644,0.271248,0.298444,0.3256,0.330448,0.333104,0.344438,0.351666,0.33803,0.339978,0.327525,0.368342,0.409085,0.412016,0.377364,0.315681,0.276222,0.217235,0.186274,0.20884,0.234819,0.25677,0.256075,0.279425,0.306392,0.320957,0.34023,0.303749,0.255927,0.233402,0.238524,0.219944,0.183513,0.181621,0.218123,0.293151,0.35555,0.395098,0.372667,0.32533,0.290033,0.262408,4
0.228657,0.232607,0.246543,0.263717,0.276667,0.292361,0.304493,0.29495,0.27103,0.243058,0.235639,0.210556,0.204159,0.210862,0.226756,0.273343,0.265492,0.249004,0.258721,0.267796,0.28185,0.272405,0.267312,0.282235,0.311341,0.34765,0.34933,0.347217,0.378432,0.380848,0.357483,0.324687,0.31814,0.357959,0.390794,0.384724,0.318495,0.272698,0.236499,0.188725,0.205319,0.235872,0.26224,0.273958,0.273362,0.297004,0.326189,0.334744,0.345615,0.326219,0.282664,0.264973,0.261473,0.234174,0.20195,0.267323,0.339531,0.410712,0.445984,0.425749,0.367866,0.30528,0.261422,0.244178,4
0.22087,0.224176,0.243656,0.292084,0.284633,0.275515,0.275091,0.261701,0.234052,0.20525,0.202,0.180185,0.169065,0.165409,0.207703,0.229078,0.217161,0.203208,0.222103,0.238555,0.249705,0.246781,0.239277,0.2564,0.273756,0.279069,0.279256,0.318047,0.346859,0.349579,0.317787,0.315018,0.303779,0.349861,0.404761,0.396261,0.322008,0.266535,0.228542,0.1782,0.183523,0.21004,0.225082,0.2515,0.265208,0.29551,0.33466,0.295053,0.292134,0.259616,0.216719,0.196348,0.197494,0.172893,0.154477,0.216068,0.272312,0.340721,0.409737,0.407881,0.341075,0.290194,0.248563,0.219542,4
0.256077,0.254622,0.2745,0.302512,0.274614,0.253489,0.241676,0.231826,0.249151,0.226588,0.223147,0.199057,0.185611,0.185489,0.195458,0.199574,0.198141,0.198352,0.23329,0.205028,0.21199,0.221324,0.218862,0.236553,0.261478,0.302363,0.309435,0.346271,0.359006,0.318904,0.293652,0.288885,0.295588,0.330709,0.369476,0.369736,0.357741,0.343012,0.302213,0.250328,0.203716,0.164153,0.136098,0.155092,0.168025,0.194027,0.224915,0.231633,0.277484,0.294194,0.298693,0.333296,0.321643,0.285504,0.24131,0.238222,0.248742,0.243569,0.231532,0.228039,0.234608,0.235254,0.243367,0.258917,4
0.252048,0.253958,0.2879,0.304756,0.264777,0.280812,0.310672,0.294077,0.270138,0.229834,0.229215,0.198791,0.190139,0.199455,0.202957,0.211158,0.215952,0.22209,0.211627,0.228133,0.236041,0.225636,0.213138,0.227391,0.250979,0.289799,0.305187,0.352079,0.383748,0.388998,0.342258,0.284789,0.267969,0.315367,0.363602,0.352508,0.340684,0.338186,0.353261,0.348527,0.30758,0.270924,0.239805,0.202529,0.162531,0.17071,0.201763,0.212428,0.246327,0.264596,0.26055,0.294549,0.315467,0.291681,0.25007,0.245547,0.254226,0.242406,0.224006,0.241765,0.245949,0.251997,0.26368,0.251271,4
0.259691,0.277494,0.305903,0.320352,0.291176,0.260099,0.25528,0.240417,0.218168,0.191363,0.187971,0.164493,0.177555,0.183745,0.187113,0.211166,0.236266,0.229858,0.243255,0.260853,0.281602,0.284649,0.277826,0.295695,0.321564,0.327058,0.294622,0.332709,0.360228,0.367973,0.334857,0.31978,0.319948,0.350838,0.338444,0.288589,0.222942,0.173437,0.193826,0.212859,0.234422,0.250485,0.278493,0.295265,0.311841,0.283804,0.272576,0.23722,0.251995,0.214481,0.169326,0.176513,0.235043,0.269376,0.285193,0.352322,0.367664,0.387775,0.395273,0.380575,0.313728,0.262272,0.222443,0.22449,4
0.238352,0.266501,0.297233,0.328588,0.285819,0.261998,0.260531,0.242711,0.224084,0.201551,0.20282,0.183718,0.2011,0.218193,0.204214,0.231318,0.262507,0.261465,0.273135,0.275888,0.296745,0.293036,0.291253,0.305287,0.327724,0.350057,0.316846,0.330246,0.358446,0.365258,0.346568,0.331511,0.324093,0.372023,0.369372,0.320331,0.253214,0.206883,0.233455,0.252439,0.273544,0.285435,0.305669,0.329012,0.318195,0.296229,0.289057,0.256354,0.271092,0.238657,0.191072,0.174542,0.208951,0.247527,0.263496,0.326716,0.382514,0.409944,0.440828,0.429491,0.382226,0.323663,0.268465,0.233897,4
0.233167,0.231469,0.291413,0.330658,0.292013,0.264223,0.263756,0.244802,0.227092,0.209501,0.208216,0.185823,0.184958,0.208927,0.24164,0.22989,0.252881,0.2491,0.259306,0.26667,0.282197,0.266919,0.260702,0.283139,0.306595,0.347036,0.358716,0.398488,0.39468,0.348541,0.317343,0.315631,0.31298,0.343196,0.379292,0.390707,0.326317,0.277075,0.243449,0.198164,0.207259,0.232893,0.254786,0.266845,0.284287,0.305752,0.33151,0.288424,0.292971,0.258041,0.222021,0.197688,0.189103,0.218926,0.235769,0.301819,0.367421,0.440878,0.456891,0.434134,0.376182,0.315121,0.272867,0.240531,4
0.244941,0.242443,0.261104,0.28757,0.300057,0.290839,0.292365,0.284475,0.267307,0.249962,0.242748,0.213836,0.206774,0.206816,0.208764,0.212488,0.21796,0.239147,0.224332,0.229682,0.245649,0.244499,0.240629,0.249471,0.270636,0.312579,0.318294,0.362772,0.385552,0.36116,0.310841,0.31213,0.315738,0.36268,0.390478,0.39431,0.365223,0.356069,0.32311,0.272648,0.231801,0.194222,0.209782,0.236349,0.25468,0.2657,0.295214,0.298398,0.339358,0.30603,0.258284,0.230379,0.234206,0.202719,0.159646,0.163524,0.228274,0.298713,0.376664,0.415067,0.368117,0.320392,0.275083,0.242443,4
0.2445,0.239653,0.240816,0.274936,0.287656,0.273891,0.278734,0.261149,0.239775,0.207748,0.205911,0.181802,0.175176,0.173299,0.191875,0.237676,0.230804,0.208445,0.227191,0.241871,0.251039,0.237989,0.228714,0.250493,0.275318,0.320659,0.334996,0.37067,0.357824,0.339496,0.328588,0.324498,0.307973,0.353543,0.379745,0.374985,0.325489,0.270946,0.229682,0.180433,0.146458,0.166684,0.191512,0.217804,0.232025,0.259927,0.287874,0.30114,0.345066,0.312959,0.266329,0.244287,0.239857,0.210869,0.165868,0.169409,0.206452,0.280098,0.344655,0.39362,0.363839,0.312248,0.271678,0.242275,4
0.264102,0.266646,0.289224,0.315194,0.266845,0.242867,0.238965,0.228275,0.210817,0.181474,0.176806,0.153185,0.165459,0.170569,0.183386,0.215584,0.248679,0.250196,0.270088,0.274083,0.290142,0.289066,0.271584,0.289035,0.309697,0.338136,0.305234,0.297995,0.328072,0.343894,0.32249,0.324624,0.324444,0.359727,0.344999,0.293615,0.235438,0.179302,0.174382,0.190671,0.213271,0.233682,0.263005,0.286592,0.301604,0.315185,0.295275,0.264542,0.256547,0.227163,0.180836,0.15714,0.19112,0.240455,0.260953,0.322969,0.364739,0.381483,0.39512,0.375792,0.323189,0.262461,0.227796,0.245709,4
0.264633,0.275257,0.312079,0.331698,0.283579,0.264334,0.262945,0.239501,0.216664,0.185619,0.174285,0.170462,0.17061,0.168384,0.194253,0.219503,0.248776,0.248772,0.272575,0.276545,0.299768,0.293465,0.28032,0.281819,0.264585,0.306875,0.329501,0.376684,0.384755,0.386955,0.356289,0.348057,0.344382,0.333253,0.321532,0.26834,0.198573,0.207113,0.235932,0.251132,0.257552,0.285847,0.307239,0.325735,0.29183,0.270303,0.260101,0.225814,0.229872,0.197146,0.158603,0.172708,0.239034,0.27669,0.290674,0.346708,0.364697,0.389595,0.413276,0.379359,0.328143,0.275415,0.249561,0.25991,4
0.232451,0.229334,0.249552,0.286266,0.298211,0.288009,0.29346,0.270018,0.247795,0.213887,0.209002,0.192923,0.185405,0.188255,0.199079,0.208204,0.258749,0.243595,0.219976,0.242908,0.270751,0.275462,0.271835,0.278056,0.305448,0.335996,0.344098,0.383912,0.386745,0.337642,0.310387,0.304552,0.302328,0.329462,0.374231,0.366986,0.341116,0.2951,0.259486,0.213366,0.174432,0.190993,0.215197,0.236894,0.251833,0.266506,0.301797,0.305726,0.356794,0.330389,0.288576,0.272601,0.279106,0.248742,0.201298,0.201506,0.271288,0.329236,0.38663,0.412687,0.357604,0.30803,0.257826,0.226349,4
0.195228,0.173803,0.168228,0.168993,0.123544,0.119874,0.167226,0.194613,0.210731,0.168846,0.146411,0.107044,0.090605,0.069783,0.058806,0.046396,0.080307,0.058337,0.084859,0.110215,0.132927,0.148779,0.163323,0.196262,0.239621,0.265081,0.220811,0.193957,0.167146,0.179615,0.189232,0.20852,0.229441,0.294616,0.296157,0.253319,0.197174,0.156195,0.124422,0.084561,0.050953,0.034798,0.058036,0.081938,0.100664,0.124252,0.157422,0.178382,0.224622,0.246082,0.201444,0.174908,0.163617,0.134159,0.095831,0.092157,0.08203,0.078286,0.106027,0.141909,0.144922,0.144673,0.149276,0.169396,6
0.196821,0.173047,0.166563,0.164917,0.119281,0.102674,0.149114,0.179645,0.198158,0.166958,0.150566,0.115449,0.09918,0.081579,0.073022,0.053192,0.057939,0.059249,0.06003,0.084173,0.111327,0.131112,0.146981,0.178753,0.218298,0.229713,0.186221,0.155886,0.164358,0.190902,0.202111,0.226428,0.247199,0.276762,0.266756,0.224158,0.168552,0.129314,0.09703,0.058787,0.024731,0.043782,0.071262,0.096647,0.116758,0.141124,0.176144,0.197702,0.245969,0.219497,0.169369,0.14282,0.130709,0.100777,0.064243,0.061564,0.053379,0.077365,0.120755,0.156973,0.157995,0.1571,0.161146,0.179209,6
0.212687,0.226341,0.221076,0.227461,0.176651,0.14184,0.16348,0.188299,0.204831,0.182614,0.15951,0.119049,0.097666,0.07142,0.055752,0.061822,0.085123,0.054664,0.068943,0.094394,0.123621,0.14603,0.161919,0.196354,0.246138,0.251554,0.209462,0.184541,0.160976,0.19305,0.201196,0.215093,0.229292,0.295542,0.333803,0.287208,0.22632,0.184892,0.153877,0.113231,0.079858,0.054127,0.068896,0.094325,0.114413,0.137951,0.17044,0.18903,0.236613,0.237191,0.18457,0.155864,0.146301,0.117977,0.079593,0.074792,0.062875,0.059336,0.101546,0.143975,0.149401,0.152755,0.158554,0.178194,6
0.212701,0.189677,0.18449,0.188581,0.150898,0.147821,0.189495,0.211326,0.222576,0.168909,0.142448,0.103558,0.084678,0.066476,0.058417,0.06394,0.101539,0.069165,0.092001,0.114964,0.142729,0.161099,0.176311,0.214141,0.252112,0.252197,0.211509,0.184409,0.22267,0.244889,0.255492,0.279264,0.29277,0.290113,0.280161,0.239662,0.183588,0.142223,0.107861,0.067417,0.06777,0.091979,0.11785,0.140517,0.158474,0.181396,0.215869,0.235764,0.258426,0.220066,0.17089,0.144325,0.135297,0.106738,0.06747,0.062067,0.055427,0.10249,0.147618,0.184948,0.185343,0.182907,0.186707,0.203615,6
0.18195,0.153977,0.147211,0.148281,0.099312,0.079927,0.124737,0.156484,0.175931,0.189044,0.166475,0.127249,0.110459,0.090702,0.080899,0.063651,0.058412,0.05034,0.074727,0.048504,0.073031,0.099812,0.117367,0.143667,0.177747,0.228217,0.254816,0.278946,0.248983,0.203571,0.146198,0.143508,0.154583,0.211051,0.266914,0.297115,0.240446,0.197376,0.166851,0.125335,0.090983,0.065403,0.04071,0.052757,0.06867,0.089307,0.120847,0.140547,0.182839,0.202044,0.179973,0.150188,0.135056,0.103098,0.064248,0.058092,0.043911,0.066191,0.11644,0.158882,0.162786,0.164099,0.166819,0.186837,6
0.200917,0.176059,0.172123,0.172003,0.12542,0.103233,0.144975,0.175137,0.197468,0.16422,0.143649,0.104662,0.088988,0.070258,0.059225,0.047086,0.086556,0.074774,0.07348,0.092687,0.118024,0.144489,0.164021,0.197292,0.228504,0.219693,0.175272,0.151184,0.174425,0.20462,0.210643,0.230282,0.255029,0.268886,0.257299,0.213577,0.156771,0.114382,0.079061,0.040214,0.040334,0.066836,0.095538,0.120199,0.138312,0.158901,0.1933,0.212883,0.251136,0.213015,0.162933,0.13425,0.120999,0.090777,0.053788,0.05113,0.047716,0.094416,0.141569,0.177831,0.177446,0.175545,0.179545,0.1965,6
0.216761,0.19266,0.185661,0.18678,0.138339,0.122783,0.163637,0.189969,0.207953,0.180741,0.156489,0.11621,0.094228,0.068577,0.057066,0.057168,0.097882,0.088467,0.065184,0.066565,0.09345,0.118725,0.137575,0.173778,0.223952,0.258215,0.221543,0.204707,0.182557,0.183923,0.191449,0.209795,0.226489,0.292408,0.3307,0.285366,0.224011,0.18336,0.151108,0.111322,0.076667,0.055507,0.071512,0.095294,0.112803,0.137512,0.170618,0.190432,0.23779,0.239686,0.188272,0.159486,0.147524,0.117633,0.081055,0.078209,0.067056,0.073317,0.119921,0.160394,0.162558,0.163276,0.168748,0.18738,6
0.210459,0.18588,0.17806,0.177203,0.130141,0.120814,0.16665,0.19398,0.211536,0.168059,0.148902,0.11233,0.094306,0.071659,0.059176,0.047658,0.081855,0.057624,0.080707,0.105042,0.129813,0.150228,0.165621,0.20177,0.22178,0.214676,0.169361,0.151855,0.193245,0.224008,0.227992,0.248219,0.271312,0.282889,0.272389,0.228484,0.171139,0.131149,0.098103,0.059271,0.043826,0.069671,0.097909,0.122119,0.14026,0.163184,0.196868,0.21632,0.263885,0.227336,0.176328,0.147655,0.135364,0.105435,0.067955,0.065243,0.057246,0.087138,0.132843,0.169307,0.170623,0.17007,0.173041,0.19062,6
0.21988,0.195324,0.187132,0.194964,0.148018,0.125967,0.173747,0.20023,0.218246,0.196525,0.172547,0.132305,0.112578,0.091437,0.079868,0.063522,0.056176,0.07487,0.056585,0.072117,0.103089,0.129491,0.146143,0.178429,0.222557,0.277583,0.235255,0.213911,0.181499,0.189996,0.196162,0.214987,0.232026,0.296214,0.311945,0.266932,0.208939,0.16672,0.135814,0.0966,0.06357,0.044789,0.073039,0.096453,0.114586,0.136376,0.167925,0.184721,0.231202,0.210666,0.159484,0.130751,0.119131,0.086951,0.052349,0.051514,0.041978,0.084511,0.132961,0.172456,0.17543,0.173996,0.176894,0.192664,6
0.217283,0.193595,0.190574,0.196574,0.149953,0.131394,0.178007,0.205177,0.218307,0.177564,0.155778,0.119416,0.103029,0.082775,0.073472,0.064787,0.090568,0.097976,0.076568,0.087656,0.111936,0.135003,0.150016,0.178126,0.221897,0.27845,0.242361,0.221196,0.195135,0.208823,0.217744,0.23699,0.25954,0.311959,0.302434,0.259172,0.201036,0.159377,0.124935,0.082836,0.060045,0.078432,0.104723,0.127173,0.144683,0.167373,0.201998,0.221741,0.262485,0.224013,0.172984,0.144879,0.13248,0.102395,0.0649,0.062368,0.055851,0.102769,0.149566,0.186198,0.185898,0.18376,0.187285,0.20456,6
0.202785,0.179478,0.173289,0.174627,0.131535,0.137017,0.184663,0.213721,0.190985,0.148184,0.133041,0.09699,0.079955,0.056206,0.045753,0.053269,0.055795,0.063345,0.086209,0.109408,0.139367,0.160653,0.174572,0.207371,0.252211,0.265367,0.219316,0.19489,0.166796,0.16026,0.167924,0.190496,0.202228,0.262956,0.311967,0.263699,0.20409,0.164816,0.132413,0.091726,0.057641,0.03482,0.056378,0.08064,0.099837,0.122879,0.158379,0.180532,0.229445,0.233891,0.182445,0.154711,0.141526,0.114131,0.078246,0.076775,0.066401,0.070596,0.113594,0.149893,0.151859,0.151937,0.156763,0.175377,6
